Position,"Track Name",Artist,Streams,URL
1,"What Do You Mean?","Justin Bieber",1153366,https://open.spotify.com/track/1ds2QsfhAAfRiaFMGDzrdb
2,"The Hills","The Weeknd",991536,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l
3,"Can't Feel My Face","The Weeknd",870605,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
4,"Hotline Bling",Drake,732110,https://open.spotify.com/track/6nmz4imkDcmtwMjocAzFSx
5,"679 (feat. Remy Boyz)","Fetty Wap",688339,https://open.spotify.com/track/5NQbUaeTEOGdD6hHcre0dZ
6,"Lean On (feat. MØ & DJ Snake)","Major Lazer",520866,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
7,"Good For You","Selena Gomez",494352,https://open.spotify.com/track/6kBp8w67thoYqTUOQVSGFg
8,"Where Are Ü Now (with Justin Bieber)","Jack Ü",419750,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
9,"Locked Away","R. City",411905,https://open.spotify.com/track/0sQLhT32E9ZG2zn5iYR6nN
10,"Trap Queen","Fetty Wap",411818,https://open.spotify.com/track/3twQx3psUMJKj4wna5d1zU
11,Again,"Fetty Wap",406427,https://open.spotify.com/track/4DHmHECcCKVLRcGNrbRi7P
12,Stitches,"Shawn Mendes",389841,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76
13,"Drag Me Down","One Direction",389132,https://open.spotify.com/track/70OTIpw8x8UXUsuCHW9i1i
14,"Cheerleader - Felix Jaehn Remix Radio Edit",OMI,379867,https://open.spotify.com/track/4fTHdMTq0Znl3djLI1Typn
15,"My Way (feat. Monty)","Fetty Wap",378590,https://open.spotify.com/track/7zpZQzTwWBN0eOsmb4WPH3
16,"Earned It (Fifty Shades Of Grey)","The Weeknd",375865,https://open.spotify.com/track/5UPwc30oJ4KhQYctNfv34x
17,"Back To Back",Drake,370687,https://open.spotify.com/track/5lFDtgWsjRJu8fPOAyJIAK
18,Often,"The Weeknd",358751,https://open.spotify.com/track/5SqSckut3FcoQKmGkMWgp1
19,"Cool for the Summer","Demi Lovato",349044,https://open.spotify.com/track/1KK0j3djUgx5tuOMwesdAT
20,"Dark Times","The Weeknd",347492,https://open.spotify.com/track/0Gi17qCJh9e9RJxLaYkm9l
