Position,"Track Name",Artist,Streams,URL
1,"Trap Queen","Fetty Wap",624991,https://open.spotify.com/track/3twQx3psUMJKj4wna5d1zU
2,"Can't Feel My Face","The Weeknd",582894,https://open.spotify.com/track/6FXNfYIY6iEeCKuIeSYWgg
3,"Lean On (feat. MØ & DJ Snake)","Major Lazer",581990,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
4,"See You Again (feat. Charlie Puth)","Wiz Khalifa",545789,https://open.spotify.com/track/7wqSzGeodspE3V6RBD5W8L
5,"The Hills","The Weeknd",505750,https://open.spotify.com/track/2HNcNd5RPZ7DSRNbIl6JsP
6,"Cheerleader - Felix Jaehn Remix Radio Edit",OMI,486867,https://open.spotify.com/track/4fTHdMTq0Znl3djLI1Typn
7,"Where Are Ü Now (with Justin Bieber)","Jack Ü",467157,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
8,"You Know You Like It","DJ Snake",423281,https://open.spotify.com/track/57kR5SniQIbsbVoIjjOUDa
9,"Want To Want Me","Jason Derulo",416598,https://open.spotify.com/track/7oGZAicScQt96OAW4AruYy
10,"Shut Up and Dance","WALK THE MOON",387702,https://open.spotify.com/track/4kbj5MwxO1bq9wjT5g9HaA
11,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)","David Guetta",367660,https://open.spotify.com/track/285HeuLxsngjFn4GGegGNm
12,"Flex (Ooh, Ooh, Ooh)","Rich Homie Quan",365857,https://open.spotify.com/track/2LLFl56eIFGFlnrplUC26f
13,"Nasty Freestyle",T-Wayne,359727,https://open.spotify.com/track/0PT7nlpo11hYYyfnBgtilT
14,"Talking Body","Tove Lo",357204,https://open.spotify.com/track/7cgu4JBW3hq1GwTM1ilkKQ
15,"Watch Me (Whip / Nae Nae)",Silentó,352350,https://open.spotify.com/track/5RIVoVdkDLEygELLCniZFr
16,"Worth It","Fifth Harmony",331047,https://open.spotify.com/track/41Fflg7qHiVOD6dEPvsCzO
17,"Thinking Out Loud","Ed Sheeran",312637,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f
18,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack","The Weeknd",311495,https://open.spotify.com/track/4WGyY671Z37inSpCTBJoIm
19,"Slow Motion","Trey Songz",306227,https://open.spotify.com/track/6ydpPcCGhQ4Ox3H0ly0WcX
20,"Post To Be (feat. Chris Brown & Jhene Aiko)",Omarion,298468,https://open.spotify.com/track/0fgZUSa7D7aVvv3GfO0A1n
21,"The Night Is Still Young","Nicki Minaj",286694,https://open.spotify.com/track/4bBrKDo8rchikwZOtmXbIH
22,"Uptown Funk","Mark Ronson",283666,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS
23,Sugar,"Maroon 5",280823,https://open.spotify.com/track/5eWgDlp3k6Tb5RD8690s6I
24,"Bitch Better Have My Money",Rihanna,276917,https://open.spotify.com/track/5lnsCyEKWofnC00U4Ax0ti
25,"Honey, I'm Good.","Andy Grammer",270365,https://open.spotify.com/track/4orphgwPHHRsdEkfUmANSD
26,"GDFR (feat. Sage The Gemini & Lookas)","Flo Rida",260581,https://open.spotify.com/track/26rdOwwjC2UnweK3xeS58u
27,"Know Yourself",Drake,241829,https://open.spotify.com/track/5InOp6q2vvx0fShv3bzFLZ
28,"Time of Our Lives",Pitbull,240764,https://open.spotify.com/track/2bJvI42r8EF3wxjOuDav4r
29,"Elastic Heart",Sia,239236,https://open.spotify.com/track/6kwAbEjseqBob48jCus7Sz
30,"Love Me Like You Do - From ""Fifty Shades Of Grey""","Ellie Goulding",236797,https://open.spotify.com/track/7y2YUIyCuVhBidENVT0068
31,"Stole the Show",Kygo,234464,https://open.spotify.com/track/4iZPNYqzI2L0uwuUKun7Aa
32,"I Really Like You","Carly Rae Jepsen",233430,https://open.spotify.com/track/6YhDHby2eVeENKJNa7C2z6
33,"This Summer","Maroon 5",233091,https://open.spotify.com/track/5uVji14OWpj9HMKLXdhjAv
34,Somebody,"Natalie La Rose",227457,https://open.spotify.com/track/0pn6qyOJYNwP9nhGg3L7dV
35,Photograph,"Ed Sheeran",226701,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL
36,"Waiting For Love",Avicii,225740,https://open.spotify.com/track/5eCgNATwXgRc4mZx9NymGJ
37,"Take Me To Church",Hozier,224173,https://open.spotify.com/track/7dS5EaCoMnN7DzlpT6aRn2
38,FourFiveSeconds,Rihanna,217460,https://open.spotify.com/track/5XzmZjXhMjDHr7ZfJ6DELQ
39,Budapest,"George Ezra",212911,https://open.spotify.com/track/7GJClzimvMSghjcrKxuf1M
40,Fun,Pitbull,208744,https://open.spotify.com/track/6Zo3wgDE076K2AuiGZF3CS
41,Bright,Echosmith,207120,https://open.spotify.com/track/3WKg25vrbjJlkhsgl2W4p3
42,"Dear Future Husband","Meghan Trainor",200173,https://open.spotify.com/track/3cU2wBxuV6nFiuf6PJZNlC
43,Energy,Drake,195035,https://open.spotify.com/track/79XrkTOfV1AqySNjVlygpW
44,"Five More Hours - Deorro x Chris Brown",Deorro,192330,https://open.spotify.com/track/6YwLgicpvVuMt1eE2OldwQ
45,Everyday,"A$AP Rocky",190382,https://open.spotify.com/track/2N3U8uTYhjX2KwGT0pf5x0
46,"Be Real","Kid Ink",179476,https://open.spotify.com/track/32tBNiuuQtkUG5eBWpC0oQ
47,Legend,Drake,178498,https://open.spotify.com/track/1ID1QFSNNxi0hiZCNcwjUC
48,Blessings,"Big Sean",176852,https://open.spotify.com/track/1bzM1cd6oqFozdr4wK6HdR
49,"Truffle Butter","Nicki Minaj",174065,https://open.spotify.com/track/3keUgTGEoZJt0QkzTB6kHg
50,"One Last Time","Ariana Grande",167929,https://open.spotify.com/track/2OlWBmSjf1aUPGLNf0UI5A
51,"I Want You To Know",Zedd,166777,https://open.spotify.com/track/19RevBdb9MKUaBIvxSbGd4
52,"Fight Song","Rachel Platten",164985,https://open.spotify.com/track/2h1L35fJnEzxe2lAxmrvkC
53,"Stay With Me","Sam Smith",164852,https://open.spotify.com/track/7IHOIqZUUInxjVkko181PB
54,"Take Your Time","Sam Hunt",159494,https://open.spotify.com/track/6DEaND0SHv3sC11xobZLiy
55,Riptide,"Vance Joy",154917,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
56,Planes,Jeremih,150128,https://open.spotify.com/track/75rDNLl8v6qVYHXGzfHv4c
57,L$D,"A$AP Rocky",149064,https://open.spotify.com/track/4S7YHmlWwfwArgd8LfSPud
58,"Wet Dreamz","J. Cole",149023,https://open.spotify.com/track/6Ius4TC0L3cN74HT7ENE6e
59,"Flashlight - From ""Pitch Perfect 2"" Soundtrack","Jessie J",146332,https://open.spotify.com/track/6qC8Jj1XOxknPm8N7EbzKX
60,"I Don't Fuck With You","Big Sean",145600,https://open.spotify.com/track/4w7yrP4RAeeyhfG9nJqQvS
61,"John Cougar, John Deere, John 3:16","Keith Urban",144374,https://open.spotify.com/track/1MLiJQozVUdCCNudp1cDbn
62,"10 Bands",Drake,142223,https://open.spotify.com/track/12d5QFwzh60IIHlsSnAvps
63,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)","Flo Rida",141658,https://open.spotify.com/track/2S5LNtRVRPbXk01yRQ14sZ
64,Centuries,"Fall Out Boy",141486,https://open.spotify.com/track/0yhPEz5KxlDwckGJaMlZqM
65,"Bang Bang","Jessie J",140622,https://open.spotify.com/track/3SaIsrEzrQGDcG1jCeaK8q
66,"Don't Look Down","Martin Garrix",139568,https://open.spotify.com/track/5M9jOReAKGZ2AttVefFjTY
67,"Feeling Myself","Nicki Minaj",138841,https://open.spotify.com/track/5fyIGoaaKelzdyW8ELhYJZ
68,"I'm Not The Only One","Sam Smith",137644,https://open.spotify.com/track/1VbhR6D6zUoSTBzvnRonXO
69,"Hold Me Down",Halsey,136081,https://open.spotify.com/track/0xkRMasLtvGqw7AUli6b0e
70,Often,"The Weeknd",135695,https://open.spotify.com/track/4AILWMTyKIlicSfDVNtZQD
71,"F*ck Up Some Commas",Future,134733,https://open.spotify.com/track/6e5zkH95rNF8em5vd2bwbU
72,21,"Hunter Hayes",134719,https://open.spotify.com/track/4amvcCLMlTiU6mQfwFGRl8
73,Stitches,"Shawn Mendes",132776,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76
74,"Girl Crush","Little Big Town",132084,https://open.spotify.com/track/11qh54D0PKkBwelpDxxiEU
75,"Throw Sum Mo","Rae Sremmurd",131041,https://open.spotify.com/track/5uqphUYsR45kPYplrYSAQh
76,"Like I Can","Sam Smith",130951,https://open.spotify.com/track/2DnBQKrh8aodN4dBSdXAUh
77,Sparks,"Hilary Duff",130524,https://open.spotify.com/track/2ipJSuGf1GtxSIt2KvOGxl
78,"Crash And Burn","Thomas Rhett",127530,https://open.spotify.com/track/7IAWwCJwJyDze679B3bSGP
79,Ayo,"Chris Brown",127495,https://open.spotify.com/track/0k6DnZMLoEUH8NGD5zh2SE
80,Chandelier,Sia,127098,https://open.spotify.com/track/4VrWlk8IQxevMvERoX08iC
81,"Electric Body","A$AP Rocky",126036,https://open.spotify.com/track/6br4Pc0BzU6dTD5fEmks2i
82,"Headlights (feat. Ilsey)","Robin Schulz",125344,https://open.spotify.com/track/06Hdbxh6NCy6TIhjdXTchB
83,"Lay Me Down","Sam Smith",123962,https://open.spotify.com/track/5Nbe9vDQ1YJdreVIlhZEpP
84,"Uma Thurman","Fall Out Boy",123714,https://open.spotify.com/track/5PUawWFG1oIS2NwEcyHaCr
85,Only,"Nicki Minaj",122136,https://open.spotify.com/track/4MRT0dDbhqFKl67WzhUbSw
86,"Marvin Gaye (feat. Meghan Trainor)","Charlie Puth",121628,https://open.spotify.com/track/6ukMqDxnOPOgoHdak7Kyp3
87,"Someone New",Hozier,120516,https://open.spotify.com/track/2CyE2IRLBN1lWdrELMqgwx
88,Sangria,"Blake Shelton",120015,https://open.spotify.com/track/0p1HtkrNYxv0iDfEKwXSTp
89,"Stressed Out","Twenty One Pilots",119904,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
90,"King Kunta","Kendrick Lamar",119745,https://open.spotify.com/track/0N3W5peJUQtI4eyR6GJT5O
91,"Classic Man",Jidenna,118553,https://open.spotify.com/track/3G7XYAwtxtoGK7fAm4IlD9
92,"Stolen Dance","Milky Chance",118170,https://open.spotify.com/track/6vECYJHxYmm3Ydt3fF01pE
93,"No Role Modelz","J. Cole",117587,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
94,"I Don't Mind",Usher,116876,https://open.spotify.com/track/7aXuop4Qambx5Oi3ynsKQr
95,"Love Me Like You Mean It","Kelsea Ballerini",116751,https://open.spotify.com/track/0knbW9EwgSLfNFMWys1mQm
96,"Sippin’ On Fire","Florida Georgia Line",116561,https://open.spotify.com/track/0H9Q7Vzu8nYRDBZYKbtU8d
97,"All Day","Kanye West",116011,https://open.spotify.com/track/79reBHqpRoWXaQbjBBY3UC
98,"Sun Is Shining","Axwell /\ Ingrosso",115266,https://open.spotify.com/track/1Gzv0cMy3xm7sgN5gd7WkU
99,7/11,Beyoncé,115141,https://open.spotify.com/track/02M6vucOvmRfMxTXDUwRXu
100,"No Type","Rae Sremmurd",114703,https://open.spotify.com/track/6wb6zxkNTBtcYVkXcvNyJp
101,"Kick The Dust Up","Luke Bryan",113720,https://open.spotify.com/track/4LaKcWRqoZKnN626xheqM2
102,"Love Me Harder","Ariana Grande",113235,https://open.spotify.com/track/1aKsg5b9sOngINaQXbB0P7
103,"This Could Be Us","Rae Sremmurd",112256,https://open.spotify.com/track/4jTiyLlOJVJj3mCr7yfPQD
104,Chains,"Nick Jonas",111952,https://open.spotify.com/track/5OfgGVovaV6pd9kQZUSRP7
105,Geronimo,Sheppard,111682,https://open.spotify.com/track/19cL3SOKpwnwoKkII7U3Wh
106,"Don't It","Billy Currington",110245,https://open.spotify.com/track/4iLPK8QnOvqm0Azbsk2GDn
107,Homegrown,"Zac Brown Band",108052,https://open.spotify.com/track/1qwnPVOIJjAFfCc40Etb1D
108,"House Party","Sam Hunt",107818,https://open.spotify.com/track/1TwLKNsCnhi1HxbIi4bAW0
109,"Tear In My Heart","Twenty One Pilots",107519,https://open.spotify.com/track/3bnVBN67NBEzedqQuWrpP4
110,"Coffee (F***ing)",Miguel,106932,https://open.spotify.com/track/5OFKWrKbS8iTIGxgjyHDzW
111,"Ghost Town","Adam Lambert",106727,https://open.spotify.com/track/44aN5xKL3kGHvQ5bXVk6B8
112,"All of Me","John Legend",105601,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
