Position,"Track Name",Artist,Streams,URL
1,"What Do You Mean?","Justin Bieber",1014232,https://open.spotify.com/track/1ds2QsfhAAfRiaFMGDzrdb
2,"The Hills","The Weeknd",960129,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l
3,"Hotline Bling",Drake,887157,https://open.spotify.com/track/6nmz4imkDcmtwMjocAzFSx
4,"679 (feat. Remy Boyz)","Fetty Wap",825687,https://open.spotify.com/track/5NQbUaeTEOGdD6hHcre0dZ
5,"Can't Feel My Face","The Weeknd",813203,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
6,"Lean On (feat. MØ & DJ Snake)","Major Lazer",516628,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
7,"Trap Queen","Fetty Wap",505104,https://open.spotify.com/track/3twQx3psUMJKj4wna5d1zU
8,Stitches,"Shawn Mendes",500139,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76
9,"Good For You","Selena Gomez",476253,https://open.spotify.com/track/6kBp8w67thoYqTUOQVSGFg
10,"Locked Away","R. City",430430,https://open.spotify.com/track/0sQLhT32E9ZG2zn5iYR6nN
11,"Back To Back",Drake,419690,https://open.spotify.com/track/5lFDtgWsjRJu8fPOAyJIAK
12,"Where Are Ü Now (with Justin Bieber)","Jack Ü",411069,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
13,Again,"Fetty Wap",410940,https://open.spotify.com/track/4DHmHECcCKVLRcGNrbRi7P
14,"My Way (feat. Monty)","Fetty Wap",404418,https://open.spotify.com/track/7zpZQzTwWBN0eOsmb4WPH3
15,"On My Mind","Ellie Goulding",376462,https://open.spotify.com/track/2wA4C7X7O9hMjuemyHwLgd
16,"Drag Me Down","One Direction",369478,https://open.spotify.com/track/70OTIpw8x8UXUsuCHW9i1i
17,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)","Macklemore & Ryan Lewis",363380,https://open.spotify.com/track/0lLDaAdXcjOQ7Mf2NXzXay
18,"Cheerleader - Felix Jaehn Remix Radio Edit",OMI,352940,https://open.spotify.com/track/6fQcqEcXfnY0L6VwS0c3gT
19,"Watch Me (Whip / Nae Nae)",Silentó,352777,https://open.spotify.com/track/1CvhKmrutTAta5awpJcFDn
20,"RGF Island","Fetty Wap",344485,https://open.spotify.com/track/6I8IJzUFxy3AJW7y9FFVD9
21,"Cool for the Summer","Demi Lovato",341925,https://open.spotify.com/track/1KK0j3djUgx5tuOMwesdAT
22,"Love Myself","Hailee Steinfeld",341190,https://open.spotify.com/track/0xCmwofyCiXdhoBsMSNj2w
23,"Flex (Ooh, Ooh, Ooh)","Rich Homie Quan",339235,https://open.spotify.com/track/2LLFl56eIFGFlnrplUC26f
24,"All Eyes On You (feat. Chris Brown & Nicki Minaj)","Meek Mill",335456,https://open.spotify.com/track/0hy1SOTEn9ifXTzOwnCwEr
25,"How Deep Is Your Love","Calvin Harris",332149,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s
26,"Earned It (Fifty Shades Of Grey)","The Weeknd",320137,https://open.spotify.com/track/5UPwc30oJ4KhQYctNfv34x
27,"Classic Man",Jidenna,304001,https://open.spotify.com/track/3G7XYAwtxtoGK7fAm4IlD9
28,"This Could Be Us","Rae Sremmurd",291513,https://open.spotify.com/track/4jTiyLlOJVJj3mCr7yfPQD
29,Often,"The Weeknd",290281,https://open.spotify.com/track/5SqSckut3FcoQKmGkMWgp1
30,"Where Ya At",Future,286255,https://open.spotify.com/track/5nN8BwAQDJDguq7Dpd3JQQ
31,"Marvin Gaye (feat. Meghan Trainor)","Charlie Puth",281044,https://open.spotify.com/track/6ukMqDxnOPOgoHdak7Kyp3
32,Planes,Jeremih,273912,https://open.spotify.com/track/75rDNLl8v6qVYHXGzfHv4c
33,Photograph,"Ed Sheeran",272234,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL
34,"No Role Modelz","J. Cole",259021,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
35,"Dark Times","The Weeknd",257132,https://open.spotify.com/track/0Gi17qCJh9e9RJxLaYkm9l
36,"Come Get Her","Rae Sremmurd",256426,https://open.spotify.com/track/1Ser4X0TKttOvo8bgdytTP
37,Antidote,"Travi$ Scott",255681,https://open.spotify.com/track/1wHZx0LgzFHyeIZkUydNXq
38,"Post To Be (feat. Chris Brown & Jhene Aiko)",Omarion,255061,https://open.spotify.com/track/0fgZUSa7D7aVvv3GfO0A1n
39,"Right Hand",Drake,250103,https://open.spotify.com/track/3lSR267IJfT54p0Gfuw7mi
40,"See You Again (feat. Charlie Puth)","Wiz Khalifa",247673,https://open.spotify.com/track/7wqSzGeodspE3V6RBD5W8L
41,"Know Yourself",Drake,237658,https://open.spotify.com/track/5InOp6q2vvx0fShv3bzFLZ
42,Energy,Drake,237304,https://open.spotify.com/track/79XrkTOfV1AqySNjVlygpW
43,"House Party","Sam Hunt",235946,https://open.spotify.com/track/1TwLKNsCnhi1HxbIi4bAW0
44,"New Americana",Halsey,227504,https://open.spotify.com/track/6Xs7OKt6i0Ddq8B4M5Dgvr
45,"Same Old Love","Selena Gomez",218703,https://open.spotify.com/track/7jv4Mb21bdd9SDVOm9Fm9l
46,Acquainted,"The Weeknd",217124,https://open.spotify.com/track/7t5m6zRwIEBxmPt8lNoPPi
47,"Thinking Out Loud","Ed Sheeran",213477,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f
48,Here,"Alessia Cara",210972,https://open.spotify.com/track/2jplimH0b7Abf5LQSPx27A
49,"White Iverson","Post Malone",205773,https://open.spotify.com/track/2N0NifjyXAdMOB4KBGvBJ6
50,Renegades,"X Ambassadors",205280,https://open.spotify.com/track/0fYVliAYKHuPmECRs1pbRf
51,"You Know You Like It","DJ Snake",204755,https://open.spotify.com/track/1sNSG13fsK6KPKKNIQXXrh
52,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)","Flo Rida",203887,https://open.spotify.com/track/2S5LNtRVRPbXk01yRQ14sZ
53,"Want To Want Me","Jason Derulo",203417,https://open.spotify.com/track/7oGZAicScQt96OAW4AruYy
54,"Real Life","The Weeknd",203191,https://open.spotify.com/track/1VoJttdilLYpbpYN142Zek
55,"Sugar (feat. Francesco Yates)","Robin Schulz",202346,https://open.spotify.com/track/3NFuE3uDOr6QUw9UZ9HzKo
56,"Shut Up and Dance","WALK THE MOON",200221,https://open.spotify.com/track/4kbj5MwxO1bq9wjT5g9HaA
57,"Fight Song","Rachel Platten",199018,https://open.spotify.com/track/6bRbeEgg8v8BQ0HuVuPE7v
58,"R.I.C.O. (feat. Drake)","Meek Mill",195059,https://open.spotify.com/track/0Y0TOsE1q11qgbi7c5WZsG
59,"F*ck Up Some Commas",Future,191221,https://open.spotify.com/track/49zD0wr2S3d0lZPib0K4e1
60,Levels,"Nick Jonas",183999,https://open.spotify.com/track/7rVrQF43tH4mI0542hijUC
61,"Tell Your Friends","The Weeknd",182545,https://open.spotify.com/track/28YLWwEB6xnJQYN7e062rH
62,"Bitch Better Have My Money",Rihanna,182093,https://open.spotify.com/track/5lnsCyEKWofnC00U4Ax0ti
63,Legend,Drake,181619,https://open.spotify.com/track/1ID1QFSNNxi0hiZCNcwjUC
64,"Worth It","Fifth Harmony",176379,https://open.spotify.com/track/41Fflg7qHiVOD6dEPvsCzO
65,Sugar,"Maroon 5",167512,https://open.spotify.com/track/5eWgDlp3k6Tb5RD8690s6I
66,"Hide Away",Daya,163933,https://open.spotify.com/track/2hsza71y54ABzmabyNDtM4
67,"Do It Again","Pia Mia",163157,https://open.spotify.com/track/1PTqbs9FV8hSJCS7OOF5OC
68,"Uptown Funk","Mark Ronson",163137,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS
69,"Black Magic","Little Mix",162564,https://open.spotify.com/track/33NHr7lu7tCMjK05jUj1v0
70,"10 Bands",Drake,160857,https://open.spotify.com/track/12d5QFwzh60IIHlsSnAvps
71,"Ghost Town","Adam Lambert",160823,https://open.spotify.com/track/44aN5xKL3kGHvQ5bXVk6B8
72,Prisoner,"The Weeknd",159704,https://open.spotify.com/track/2PUQu6RlN3DDJOoJ26JW8u
73,"Omen - Radio Edit",Disclosure,158231,https://open.spotify.com/track/3jEPu6FD1icy9cLllhB2XK
74,"Ain't Nobody (Loves Me Better)","Felix Jaehn",155828,https://open.spotify.com/track/5afHIkEcVhCF1Z1CTqMUXB
75,Confident,"Demi Lovato",153116,https://open.spotify.com/track/1ZBdIk5vyZ1bTpZfCiouU5
76,"Slow Motion","Trey Songz",153009,https://open.spotify.com/track/4NYwy0R3NdvORX2B6OZXBT
77,"Hula Hoop",OMI,152560,https://open.spotify.com/track/4vEUY73dVOg97Ajbqq9zgV
78,"I Don't Fuck With You","Big Sean",147732,https://open.spotify.com/track/7FYH5AW3bVfZHJIQpq3UOA
79,"High By The Beach","Lana Del Rey",147185,https://open.spotify.com/track/2WFb9JwoOvZMoiuzZrCfR4
80,"Uma Thurman","Fall Out Boy",145596,https://open.spotify.com/track/5PUawWFG1oIS2NwEcyHaCr
81,"Wet Dreamz","J. Cole",144594,https://open.spotify.com/track/6Ius4TC0L3cN74HT7ENE6e
82,"Weekend (feat. Miguel)","Mac Miller",144450,https://open.spotify.com/track/6GnhWMhgJb7uyiiPEiEkDA
83,"Music To Watch Boys To","Lana Del Rey",139667,https://open.spotify.com/track/1ygel9YFV5UKJWEfavXINo
84,"Here for You",Kygo,139253,https://open.spotify.com/track/7vqUr6K2Js9Paq4kdNSOm6
