Position,"Track Name",Artist,Streams,URL
1,Sorry,"Justin Bieber",1279483,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
2,"Love Yourself","Justin Bieber",1043221,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
3,Hello,Adele,967641,https://open.spotify.com/track/0ENSn4fwAbCGeFGVUbXEU3
4,"What Do You Mean?","Justin Bieber",807189,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI
5,"Hotline Bling",Drake,703598,https://open.spotify.com/track/6nmz4imkDcmtwMjocAzFSx
6,Jumpman,Drake,643203,https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ
7,"Me, Myself & I",G-Eazy,584157,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC
8,"The Hills","The Weeknd",563330,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l
9,Stitches,"Shawn Mendes",550684,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76
10,Here,"Alessia Cara",527829,https://open.spotify.com/track/1wYZZtamWTQAoj8B812uKQ
11,"Same Old Love","Selena Gomez",517961,https://open.spotify.com/track/6ZANrVuAMp2rpjhfbOuJly
12,"White Iverson","Post Malone",507327,https://open.spotify.com/track/2N0NifjyXAdMOB4KBGvBJ6
13,Roses,"The Chainsmokers",471452,https://open.spotify.com/track/3vv9phIu6Y1vX3jcqaGz5Z
14,"I'll Show You","Justin Bieber",438868,https://open.spotify.com/track/747eWJy8c3u09N30NSqSTp
15,"679 (feat. Remy Boyz)","Fetty Wap",430474,https://open.spotify.com/track/5NQbUaeTEOGdD6hHcre0dZ
16,"On My Mind","Ellie Goulding",430114,https://open.spotify.com/track/5a7NdkF09AfD0H607eiOkX
17,Don't,"Bryson Tiller",409648,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC
18,"Can't Feel My Face","The Weeknd",401934,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
19,"Where Are Ü Now (with Justin Bieber)","Jack Ü",392318,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
20,"No Role Modelz","J. Cole",375561,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
21,"Stressed Out","Twenty One Pilots",372847,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
22,Antidote,"Travi$ Scott",360825,https://open.spotify.com/track/1wHZx0LgzFHyeIZkUydNXq
23,"Like I'm Gonna Lose You","Meghan Trainor",360139,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW
24,"Trap Queen","Fetty Wap",354388,https://open.spotify.com/track/2d8JP84HNLKhmd6IYOoupQ
25,"The Feeling","Justin Bieber",354253,https://open.spotify.com/track/7vldwy3gdhmPRKWSCi8H61
26,Perfect,"One Direction",353784,https://open.spotify.com/track/3NLnwwAQbbFKcEcV8hDItk
27,Focus,"Ariana Grande",351662,https://open.spotify.com/track/3IyeQMpMEqNcEvFQGJ2eps
28,"All I Want For Christmas Is You - Original Version","Mariah Carey",323625,https://open.spotify.com/track/5KdPyhcsQ5PvkvPBq6lLti
29,"Lean On (feat. MØ & DJ Snake)","Major Lazer",323018,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
30,"Big Rings",Drake,300795,https://open.spotify.com/track/7jslhIiELQkgW9IHeYNOWE
31,Company,"Justin Bieber",298848,https://open.spotify.com/track/09mhA1SJjMHniZPF4Hcihn
