Position,"Track Name",Artist,Streams,URL
1,Sorry,"Justin Bieber",1199125,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
2,"Love Yourself","Justin Bieber",982907,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
3,Hello,Adele,925359,https://open.spotify.com/track/0ENSn4fwAbCGeFGVUbXEU3
4,"What Do You Mean?","Justin Bieber",777598,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI
5,"Hotline Bling",Drake,672582,https://open.spotify.com/track/6nmz4imkDcmtwMjocAzFSx
6,Jumpman,Drake,625298,https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ
7,"Me, Myself & I",G-Eazy,537886,https://open.spotify.com/track/0KMYgSe9JWHloFeEVBU6qq
8,Here,"Alessia Cara",530819,https://open.spotify.com/track/1wYZZtamWTQAoj8B812uKQ
9,"The Hills","The Weeknd",496962,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l
10,"I'll Show You","Justin Bieber",476463,https://open.spotify.com/track/747eWJy8c3u09N30NSqSTp
11,"White Iverson","Post Malone",475398,https://open.spotify.com/track/2N0NifjyXAdMOB4KBGvBJ6
12,Stitches,"Shawn Mendes",467601,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76
13,"Same Old Love","Selena Gomez",443527,https://open.spotify.com/track/6ZANrVuAMp2rpjhfbOuJly
14,Roses,"The Chainsmokers",431868,https://open.spotify.com/track/3vv9phIu6Y1vX3jcqaGz5Z
15,"679 (feat. Remy Boyz)","Fetty Wap",400283,https://open.spotify.com/track/5NQbUaeTEOGdD6hHcre0dZ
16,"On My Mind","Ellie Goulding",399098,https://open.spotify.com/track/5a7NdkF09AfD0H607eiOkX
17,Don't,"Bryson Tiller",398750,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC
18,"Can't Feel My Face","The Weeknd",395125,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
19,"Where Are Ü Now (with Justin Bieber)","Jack Ü",366154,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
20,"The Feeling","Justin Bieber",364090,https://open.spotify.com/track/7vldwy3gdhmPRKWSCi8H61
21,"No Role Modelz","J. Cole",347739,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
22,Antidote,"Travi$ Scott",341641,https://open.spotify.com/track/1wHZx0LgzFHyeIZkUydNXq
23,"Like I'm Gonna Lose You","Meghan Trainor",335195,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW
24,Perfect,"One Direction",331891,https://open.spotify.com/track/3NLnwwAQbbFKcEcV8hDItk
25,"All I Want For Christmas Is You - Original Version","Mariah Carey",327371,https://open.spotify.com/track/5KdPyhcsQ5PvkvPBq6lLti
26,"Trap Queen","Fetty Wap",310189,https://open.spotify.com/track/2d8JP84HNLKhmd6IYOoupQ
27,"Lean On (feat. MØ & DJ Snake)","Major Lazer",307989,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
28,"Stressed Out","Twenty One Pilots",305254,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
29,Company,"Justin Bieber",302420,https://open.spotify.com/track/09mhA1SJjMHniZPF4Hcihn
30,Focus,"Ariana Grande",298391,https://open.spotify.com/track/3IyeQMpMEqNcEvFQGJ2eps
31,"No Pressure","Justin Bieber",294007,https://open.spotify.com/track/10SDxx0CFWGqgVVBeX22TP
32,Again,"Fetty Wap",283003,https://open.spotify.com/track/3ESSGgWzRf1xvP7G5hHMhB
33,"Big Rings",Drake,282481,https://open.spotify.com/track/7jslhIiELQkgW9IHeYNOWE
34,"Mark My Words","Justin Bieber",277736,https://open.spotify.com/track/5JcxAgRw2S3hb67AA8Vk13
35,Purpose,"Justin Bieber",272886,https://open.spotify.com/track/3jHCXrZNz8fQEEf4BpWCAj
36,Drifting,G-Eazy,272520,https://open.spotify.com/track/4zRdmcE23a3LTVBTH1TtlP
37,Random,G-Eazy,269936,https://open.spotify.com/track/5zUKLvNNM7HOyDTuYcs1EE
38,"Back To Back",Drake,267803,https://open.spotify.com/track/5lFDtgWsjRJu8fPOAyJIAK
39,"Love Myself","Hailee Steinfeld",264536,https://open.spotify.com/track/52izjvF7wwveRG1rDJsGWe
40,"No Sense","Justin Bieber",257961,https://open.spotify.com/track/5L9WFUodzACitS1TiGm7Mi
41,"Ex's & Oh's","Elle King",257760,https://open.spotify.com/track/70eDxAyAraNTiD6lx2ZEnH
42,"Locked Away","R. City",247228,https://open.spotify.com/track/7x5xYW5W42OGPAdHUyyguy
43,Exchange,"Bryson Tiller",246906,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN
44,"Good For You","Selena Gomez",244110,https://open.spotify.com/track/6kBp8w67thoYqTUOQVSGFg
45,"Drag Me Down","One Direction",242723,https://open.spotify.com/track/2K87XMYnUMqLcX3zvtAF4G
46,"New Americana",Halsey,241583,https://open.spotify.com/track/6Xs7OKt6i0Ddq8B4M5Dgvr
47,Confident,"Demi Lovato",241364,https://open.spotify.com/track/6WjmPTZKeDylStKmGHLcqQ
48,"Lay It All On Me (feat. Ed Sheeran)",Rudimental,238793,https://open.spotify.com/track/6splO3UF8hSmK33y5fJTNk
49,"Where Ya At",Future,238666,https://open.spotify.com/track/5nN8BwAQDJDguq7Dpd3JQQ
50,"I Know What You Did Last Summer","Shawn Mendes",237160,https://open.spotify.com/track/7crplFzt7spG80NCbpmuCp
51,"It's Beginning To Look A Lot Like Christmas","Michael Bublé",233364,https://open.spotify.com/track/5a1iz510sv2W9Dt1MvFd5R
52,"Right Hand",Drake,220034,https://open.spotify.com/track/3lSR267IJfT54p0Gfuw7mi
53,"One Of Them",G-Eazy,219447,https://open.spotify.com/track/4wckW1OjAM2z6elKQdqUpi
54,"Die A Happy Man","Thomas Rhett",210540,https://open.spotify.com/track/5kNe7PE09d6Kvw5pAsx23n
55,"Break Up In A Small Town","Sam Hunt",204054,https://open.spotify.com/track/7aftSOGSOpSoIlVAQVBb71
56,"Hide Away",Daya,198309,https://open.spotify.com/track/2hsza71y54ABzmabyNDtM4
57,"Calm Down",G-Eazy,197932,https://open.spotify.com/track/7xq3uN2toVZ8IbNzfTucyJ
58,Often,"The Weeknd",191705,https://open.spotify.com/track/5SqSckut3FcoQKmGkMWgp1
59,Photograph,"Ed Sheeran",190496,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL
60,"Earned It (Fifty Shades Of Grey)","The Weeknd",188074,https://open.spotify.com/track/5UPwc30oJ4KhQYctNfv34x
61,Planes,Jeremih,187232,https://open.spotify.com/track/75rDNLl8v6qVYHXGzfHv4c
62,"Say It","Tory Lanez",186627,https://open.spotify.com/track/610BVUQMZpmt3eROWX9ZC1
63,"Life Is Worth Living","Justin Bieber",186112,https://open.spotify.com/track/150xRZE9rtvEPdedbf3y3l
64,"Some Kind Of Drug",G-Eazy,185349,https://open.spotify.com/track/1Bqxj0aH5KewYHKUg1IdrF
65,"How Deep Is Your Love","Calvin Harris",183844,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s
66,"My Way (feat. Monty)","Fetty Wap",180483,https://open.spotify.com/track/1WoOzgvz6CgH4pX6a1RKGp
67,"My House","Flo Rida",178002,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1
68,"Sugar (feat. Francesco Yates)","Robin Schulz",176097,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w
69,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)","Macklemore & Ryan Lewis",175608,https://open.spotify.com/track/0lLDaAdXcjOQ7Mf2NXzXay
70,"Thinking Out Loud","Ed Sheeran",174111,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f
71,"You Got Me",G-Eazy,173874,https://open.spotify.com/track/3ycPZPEjX3zHn6gPSPGW6p
72,"The Fix",Nelly,173199,https://open.spotify.com/track/33QRsLBBdWDYgCZfWEZqR6
73,"Been You","Justin Bieber",172976,https://open.spotify.com/track/3mIf8Zk2cy7ITwvvNkC0l2
74,"All My Friends",Snakehips,172365,https://open.spotify.com/track/6TaqooOXAEcijL6G1AWS2K
75,"Of All Things",G-Eazy,170447,https://open.spotify.com/track/26jrY21NkSefFPxpndtu4z
