Position,"Track Name",Artist,Streams,URL
1,"Hotline Bling",Drake,1048696,https://open.spotify.com/track/6nmz4imkDcmtwMjocAzFSx
2,"The Hills","The Weeknd",863409,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l
3,"What Do You Mean?","Justin Bieber",750126,https://open.spotify.com/track/1ds2QsfhAAfRiaFMGDzrdb
4,Jumpman,Drake,726400,https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ
5,"Can't Feel My Face","The Weeknd",615277,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
6,"679 (feat. Remy Boyz)","Fetty Wap",552710,https://open.spotify.com/track/5NQbUaeTEOGdD6hHcre0dZ
7,Stitches,"Shawn Mendes",552176,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76
8,"Good For You","Selena Gomez",481069,https://open.spotify.com/track/6kBp8w67thoYqTUOQVSGFg
9,"Same Old Love","Selena Gomez",436355,https://open.spotify.com/track/7jv4Mb21bdd9SDVOm9Fm9l
10,Again,"Fetty Wap",424590,https://open.spotify.com/track/3ESSGgWzRf1xvP7G5hHMhB
11,"On My Mind","Ellie Goulding",418046,https://open.spotify.com/track/0kN5Ohxu97lwdDmP5n7FZE
12,"Trap Queen","Fetty Wap",417334,https://open.spotify.com/track/5iNRPN7oYQvdB9AmeSW6d3
13,"Lean On (feat. MØ & DJ Snake)","Major Lazer",408663,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
14,"Locked Away","R. City",379598,https://open.spotify.com/track/0sQLhT32E9ZG2zn5iYR6nN
15,"Back To Back",Drake,373706,https://open.spotify.com/track/5lFDtgWsjRJu8fPOAyJIAK
16,"Big Rings",Drake,358711,https://open.spotify.com/track/7jslhIiELQkgW9IHeYNOWE
17,Here,"Alessia Cara",343957,https://open.spotify.com/track/2jplimH0b7Abf5LQSPx27A
18,"Love Myself","Hailee Steinfeld",343215,https://open.spotify.com/track/0xCmwofyCiXdhoBsMSNj2w
19,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)","Macklemore & Ryan Lewis",341262,https://open.spotify.com/track/0lLDaAdXcjOQ7Mf2NXzXay
20,"White Iverson","Post Malone",330106,https://open.spotify.com/track/2N0NifjyXAdMOB4KBGvBJ6
21,"Drag Me Down","One Direction",314071,https://open.spotify.com/track/70OTIpw8x8UXUsuCHW9i1i
22,"My Way (feat. Monty)","Fetty Wap",310985,https://open.spotify.com/track/1WoOzgvz6CgH4pX6a1RKGp
23,"Where Are Ü Now (with Justin Bieber)","Jack Ü",307391,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
24,"RGF Island","Fetty Wap",306340,https://open.spotify.com/track/1iuljeYz6ZG3GTJOZZkoer
25,"How Deep Is Your Love","Calvin Harris",303263,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s
26,"Diamonds Dancing",Drake,299902,https://open.spotify.com/track/2AGottAzfC8bHzF7kEJ3Wa
27,Antidote,"Travi$ Scott",299581,https://open.spotify.com/track/1wHZx0LgzFHyeIZkUydNXq
28,"No Role Modelz","J. Cole",292783,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
29,Renegades,"X Ambassadors",286458,https://open.spotify.com/track/0fYVliAYKHuPmECRs1pbRf
30,"Right Hand",Drake,273831,https://open.spotify.com/track/3lSR267IJfT54p0Gfuw7mi
31,Planes,Jeremih,273580,https://open.spotify.com/track/75rDNLl8v6qVYHXGzfHv4c
32,Often,"The Weeknd",270711,https://open.spotify.com/track/5SqSckut3FcoQKmGkMWgp1
33,"Cheerleader - Felix Jaehn Remix Radio Edit",OMI,270237,https://open.spotify.com/track/6fQcqEcXfnY0L6VwS0c3gT
34,Photograph,"Ed Sheeran",268621,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL
35,"Digital Dash",Drake,262479,https://open.spotify.com/track/0GR7iJLhj80KD5LkA14ZRn
36,"New Americana",Halsey,259820,https://open.spotify.com/track/6Xs7OKt6i0Ddq8B4M5Dgvr
37,"Earned It (Fifty Shades Of Grey)","The Weeknd",258552,https://open.spotify.com/track/5UPwc30oJ4KhQYctNfv34x
38,"Marvin Gaye (feat. Meghan Trainor)","Charlie Puth",250436,https://open.spotify.com/track/6ukMqDxnOPOgoHdak7Kyp3
39,"This Could Be Us","Rae Sremmurd",244166,https://open.spotify.com/track/4jTiyLlOJVJj3mCr7yfPQD
40,"Where Ya At",Future,240673,https://open.spotify.com/track/5nN8BwAQDJDguq7Dpd3JQQ
41,"Flex (Ooh, Ooh, Ooh)","Rich Homie Quan",240663,https://open.spotify.com/track/2LLFl56eIFGFlnrplUC26f
42,"All Eyes On You (feat. Chris Brown & Nicki Minaj)","Meek Mill",236571,https://open.spotify.com/track/0hy1SOTEn9ifXTzOwnCwEr
43,Scholarships,Drake,236126,https://open.spotify.com/track/0B5OTb36fzLayn6XQHg5A1
44,"Come Get Her","Rae Sremmurd",232151,https://open.spotify.com/track/1Ser4X0TKttOvo8bgdytTP
45,Energy,Drake,226145,https://open.spotify.com/track/79XrkTOfV1AqySNjVlygpW
46,"Watch Me (Whip / Nae Nae)",Silentó,223458,https://open.spotify.com/track/1CvhKmrutTAta5awpJcFDn
47,"I'm The Plug",Drake,218854,https://open.spotify.com/track/6bqtKURdSWkInAJHDkuaL0
48,"Classic Man",Jidenna,215436,https://open.spotify.com/track/3G7XYAwtxtoGK7fAm4IlD9
49,"Live From The Gutter",Drake,214504,https://open.spotify.com/track/2uTG00P1DkhB97pdITkl2O
50,"Cool for the Summer","Demi Lovato",209386,https://open.spotify.com/track/3VgNbGJAVtbT1afQiRBTX4
51,"Know Yourself",Drake,201058,https://open.spotify.com/track/5InOp6q2vvx0fShv3bzFLZ
52,"Thinking Out Loud","Ed Sheeran",199412,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f
53,"See You Again (feat. Charlie Puth)","Wiz Khalifa",194736,https://open.spotify.com/track/7wqSzGeodspE3V6RBD5W8L
54,"Dark Times","The Weeknd",190570,https://open.spotify.com/track/0Gi17qCJh9e9RJxLaYkm9l
55,"Ex's & Oh's","Elle King",189358,https://open.spotify.com/track/70eDxAyAraNTiD6lx2ZEnH
56,"Sugar (feat. Francesco Yates)","Robin Schulz",188346,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w
57,"Plastic Bag",Drake,183258,https://open.spotify.com/track/76kyKtPLsFbQkdQ86QrkF4
58,Levels,"Nick Jonas",181616,https://open.spotify.com/track/7rVrQF43tH4mI0542hijUC
59,"Change Locations",Drake,181257,https://open.spotify.com/track/4gowy3WT6D1yhMLgRBlf9C
60,"$ave Dat Money (feat. Fetty Wap & Rich Homie Quan)","Lil Dicky",179092,https://open.spotify.com/track/6AoYWCzsDls6c61Zp5qTuU
61,Jersey,Future,172413,https://open.spotify.com/track/2ACys0pX0SjmpQmQWzp7wt
62,Magnets,Disclosure,172282,https://open.spotify.com/track/43Ei9NSyEjgFYXoKLISyz4
63,"Crash And Burn","Thomas Rhett",168871,https://open.spotify.com/track/2Fk0WwAqTBesLtKg97nojy
64,"Hide Away",Daya,167273,https://open.spotify.com/track/2hsza71y54ABzmabyNDtM4
65,"Shut Up and Dance","WALK THE MOON",167045,https://open.spotify.com/track/4kbj5MwxO1bq9wjT5g9HaA
66,Legend,Drake,166788,https://open.spotify.com/track/1ID1QFSNNxi0hiZCNcwjUC
67,"House Party","Sam Hunt",163271,https://open.spotify.com/track/1TwLKNsCnhi1HxbIi4bAW0
68,"Tell Your Friends","The Weeknd",161858,https://open.spotify.com/track/28YLWwEB6xnJQYN7e062rH
69,"Die A Happy Man","Thomas Rhett",161296,https://open.spotify.com/track/5kNe7PE09d6Kvw5pAsx23n
70,Sober,"Selena Gomez",160961,https://open.spotify.com/track/3Fb4cttE912XgIeD25rXRn
71,Infinity,"One Direction",158323,https://open.spotify.com/track/7zlF2G7QFPdj9lmmGNVuNq
72,"Me & The Rhythm","Selena Gomez",156811,https://open.spotify.com/track/20gHW52FjbgfhmxU1HzUWE
73,"Hands To Myself","Selena Gomez",156505,https://open.spotify.com/track/3CJvmtWw2bJsudbAC5uCQk
74,Confident,"Demi Lovato",154969,https://open.spotify.com/track/1ZBdIk5vyZ1bTpZfCiouU5
75,"F*ck Up Some Commas",Future,154511,https://open.spotify.com/track/49zD0wr2S3d0lZPib0K4e1
76,"Lay It All On Me (feat. Ed Sheeran)",Rudimental,154201,https://open.spotify.com/track/33tC5va4jMyt2B5Z1varQh
77,Sugar,"Maroon 5",154180,https://open.spotify.com/track/5eWgDlp3k6Tb5RD8690s6I
78,"Stressed Out","Twenty One Pilots",152853,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
79,Acquainted,"The Weeknd",150854,https://open.spotify.com/track/7t5m6zRwIEBxmPt8lNoPPi
80,"Post To Be (feat. Chris Brown & Jhene Aiko)",Omarion,148340,https://open.spotify.com/track/0fgZUSa7D7aVvv3GfO0A1n
81,Don't,"Bryson Tiller",147269,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC
82,"Wet Dreamz","J. Cole",147091,https://open.spotify.com/track/6Ius4TC0L3cN74HT7ENE6e
