Position,"Track Name",Artist,Streams,URL
1,Sorry,"Justin Bieber",988739,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
2,"Love Yourself","Justin Bieber",879523,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
3,Hello,Adele,688242,https://open.spotify.com/track/0ENSn4fwAbCGeFGVUbXEU3
4,"Hotline Bling",Drake,631389,https://open.spotify.com/track/6nmz4imkDcmtwMjocAzFSx
5,"What Do You Mean?","Justin Bieber",626967,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI
6,Jumpman,Drake,588252,https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ
7,"White Iverson","Post Malone",474658,https://open.spotify.com/track/2N0NifjyXAdMOB4KBGvBJ6
8,"The Hills","The Weeknd",471164,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l
9,"Me, Myself & I",G-Eazy,464654,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC
10,Roses,"The Chainsmokers",419787,https://open.spotify.com/track/3vv9phIu6Y1vX3jcqaGz5Z
11,"679 (feat. Remy Boyz)","Fetty Wap",407378,https://open.spotify.com/track/5NQbUaeTEOGdD6hHcre0dZ
12,Stitches,"Shawn Mendes",401783,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76
13,Here,"Alessia Cara",399705,https://open.spotify.com/track/1wYZZtamWTQAoj8B812uKQ
14,Don't,"Bryson Tiller",390992,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC
15,"Same Old Love","Selena Gomez",383747,https://open.spotify.com/track/6ZANrVuAMp2rpjhfbOuJly
16,"Stressed Out","Twenty One Pilots",362930,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
17,Antidote,"Travi$ Scott",354730,https://open.spotify.com/track/1wHZx0LgzFHyeIZkUydNXq
18,"All I Want for Christmas Is You","Mariah Carey",346675,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
19,"Can't Feel My Face","The Weeknd",345009,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
20,"Trap Queen","Fetty Wap",326153,https://open.spotify.com/track/2d8JP84HNLKhmd6IYOoupQ
21,"Where Are Ü Now (with Justin Bieber)","Jack Ü",310540,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
