Position,"Track Name",Artist,Streams,URL
1,"See You Again (feat. Charlie Puth)","Wiz Khalifa",807815,https://open.spotify.com/track/7wqSzGeodspE3V6RBD5W8L
2,"Trap Queen","Fetty Wap",745812,https://open.spotify.com/track/3twQx3psUMJKj4wna5d1zU
3,"Nasty Freestyle",T-Wayne,550277,https://open.spotify.com/track/0PT7nlpo11hYYyfnBgtilT
4,"Want To Want Me","Jason Derulo",457946,https://open.spotify.com/track/0HFx7PLqzGxSfN59j3UHmR
5,"Lean On (feat. MØ & DJ Snake)","Major Lazer",452723,https://open.spotify.com/track/1qE47wUKG2juJwPoLqg4C9
6,"Where Are Ü Now (with Justin Bieber)","Jack Ü",448531,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
7,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)","David Guetta",417713,https://open.spotify.com/track/285HeuLxsngjFn4GGegGNm
8,"Shut Up and Dance","WALK THE MOON",409057,https://open.spotify.com/track/4kbj5MwxO1bq9wjT5g9HaA
9,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack","The Weeknd",392413,https://open.spotify.com/track/4WGyY671Z37inSpCTBJoIm
10,"GDFR (feat. Sage The Gemini & Lookas)","Flo Rida",380468,https://open.spotify.com/track/26rdOwwjC2UnweK3xeS58u
11,"Talking Body","Tove Lo",360460,https://open.spotify.com/track/7cgu4JBW3hq1GwTM1ilkKQ
12,"Uptown Funk","Mark Ronson",356603,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS
13,"Love Me Like You Do - From ""Fifty Shades Of Grey""","Ellie Goulding",352478,https://open.spotify.com/track/7y2YUIyCuVhBidENVT0068
14,"Thinking Out Loud","Ed Sheeran",330105,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f
15,"Bitch Better Have My Money",Rihanna,322760,https://open.spotify.com/track/5lnsCyEKWofnC00U4Ax0ti
16,Somebody,"Natalie La Rose",316608,https://open.spotify.com/track/7ioiB40H9xKs04QtIso2I3
17,"Stressed Out","Twenty One Pilots",301268,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
18,Sugar,"Maroon 5",295138,https://open.spotify.com/track/5eWgDlp3k6Tb5RD8690s6I
19,"Know Yourself",Drake,292429,https://open.spotify.com/track/5InOp6q2vvx0fShv3bzFLZ
20,"Stole the Show",Kygo,283005,https://open.spotify.com/track/4iZPNYqzI2L0uwuUKun7Aa
21,"Post To Be (feat. Chris Brown & Jhene Aiko)",Omarion,282387,https://open.spotify.com/track/0fgZUSa7D7aVvv3GfO0A1n
22,"Dear Future Husband","Meghan Trainor",276777,https://open.spotify.com/track/3cU2wBxuV6nFiuf6PJZNlC
23,"Worth It","Fifth Harmony",276272,https://open.spotify.com/track/41Fflg7qHiVOD6dEPvsCzO
24,"I Want You To Know",Zedd,273025,https://open.spotify.com/track/19RevBdb9MKUaBIvxSbGd4
25,"Cheerleader - Felix Jaehn Remix Radio Edit",OMI,265389,https://open.spotify.com/track/4fTHdMTq0Znl3djLI1Typn
26,"You Know You Like It","DJ Snake",263898,https://open.spotify.com/track/1sNSG13fsK6KPKKNIQXXrh
27,"Time of Our Lives",Pitbull,259274,https://open.spotify.com/track/2bJvI42r8EF3wxjOuDav4r
28,Energy,Drake,253442,https://open.spotify.com/track/79XrkTOfV1AqySNjVlygpW
29,"Take Me To Church",Hozier,253400,https://open.spotify.com/track/7dS5EaCoMnN7DzlpT6aRn2
30,Ayo,"Chris Brown",247297,https://open.spotify.com/track/0k6DnZMLoEUH8NGD5zh2SE
31,"Honey, I'm Good.","Andy Grammer",241767,https://open.spotify.com/track/4orphgwPHHRsdEkfUmANSD
32,FourFiveSeconds,Rihanna,239742,https://open.spotify.com/track/5XzmZjXhMjDHr7ZfJ6DELQ
33,"Lay Me Down","Sam Smith",237678,https://open.spotify.com/track/5Nbe9vDQ1YJdreVIlhZEpP
34,"I Don't Mind",Usher,230342,https://open.spotify.com/track/7aXuop4Qambx5Oi3ynsKQr
35,"Flex (Ooh, Ooh, Ooh)","Rich Homie Quan",222084,https://open.spotify.com/track/4T0ScSPdQKmGvruK7pavNP
36,"One Last Time","Ariana Grande",221605,https://open.spotify.com/track/2OlWBmSjf1aUPGLNf0UI5A
37,"Truffle Butter","Nicki Minaj",218345,https://open.spotify.com/track/3keUgTGEoZJt0QkzTB6kHg
38,"Slow Motion","Trey Songz",214991,https://open.spotify.com/track/6ydpPcCGhQ4Ox3H0ly0WcX
39,"All Day","Kanye West",208886,https://open.spotify.com/track/79reBHqpRoWXaQbjBBY3UC
40,"King Kunta","Kendrick Lamar",204847,https://open.spotify.com/track/0N3W5peJUQtI4eyR6GJT5O
41,"Stay With Me","Sam Smith",202477,https://open.spotify.com/track/7IHOIqZUUInxjVkko181PB
42,"Elastic Heart",Sia,202278,https://open.spotify.com/track/6kwAbEjseqBob48jCus7Sz
43,"Five More Hours - Deorro x Chris Brown",Deorro,201247,https://open.spotify.com/track/6YwLgicpvVuMt1eE2OldwQ
44,"10 Bands",Drake,199447,https://open.spotify.com/track/12d5QFwzh60IIHlsSnAvps
45,"American Oxygen",Rihanna,199204,https://open.spotify.com/track/539HpTjkmnhbPn3p7mjByN
46,"Throw Sum Mo","Rae Sremmurd",194153,https://open.spotify.com/track/5uqphUYsR45kPYplrYSAQh
47,Blessings,"Big Sean",192427,https://open.spotify.com/track/1bzM1cd6oqFozdr4wK6HdR
48,"I Don't Fuck With You","Big Sean",190014,https://open.spotify.com/track/4w7yrP4RAeeyhfG9nJqQvS
49,Centuries,"Fall Out Boy",188718,https://open.spotify.com/track/0yhPEz5KxlDwckGJaMlZqM
50,Legend,Drake,187892,https://open.spotify.com/track/1ID1QFSNNxi0hiZCNcwjUC
51,"I'm Not The Only One","Sam Smith",181447,https://open.spotify.com/track/1VbhR6D6zUoSTBzvnRonXO
