Position,"Track Name",Artist,Streams,URL
1,"Can't Feel My Face","The Weeknd",631490,https://open.spotify.com/track/6FXNfYIY6iEeCKuIeSYWgg
2,"Trap Queen","Fetty Wap",616525,https://open.spotify.com/track/3twQx3psUMJKj4wna5d1zU
3,"Lean On (feat. MØ & DJ Snake)","Major Lazer",574403,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
4,"See You Again (feat. Charlie Puth)","Wiz Khalifa",531292,https://open.spotify.com/track/7wqSzGeodspE3V6RBD5W8L
5,"The Hills","The Weeknd",516527,https://open.spotify.com/track/2HNcNd5RPZ7DSRNbIl6JsP
6,"Cheerleader - Felix Jaehn Remix Radio Edit",OMI,488430,https://open.spotify.com/track/4fTHdMTq0Znl3djLI1Typn
7,"Where Are Ü Now (with Justin Bieber)","Jack Ü",473737,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
8,"Want To Want Me","Jason Derulo",437884,https://open.spotify.com/track/7oGZAicScQt96OAW4AruYy
9,"You Know You Like It","DJ Snake",426741,https://open.spotify.com/track/57kR5SniQIbsbVoIjjOUDa
10,"Shut Up and Dance","WALK THE MOON",391991,https://open.spotify.com/track/4kbj5MwxO1bq9wjT5g9HaA
11,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)","David Guetta",374777,https://open.spotify.com/track/285HeuLxsngjFn4GGegGNm
12,"Flex (Ooh, Ooh, Ooh)","Rich Homie Quan",372256,https://open.spotify.com/track/2LLFl56eIFGFlnrplUC26f
13,"Talking Body","Tove Lo",363919,https://open.spotify.com/track/2tpfxAXiI52znho4WE3XFA
14,"Nasty Freestyle",T-Wayne,349212,https://open.spotify.com/track/0PT7nlpo11hYYyfnBgtilT
15,"Good For You","Selena Gomez",342126,https://open.spotify.com/track/0kGXCXZkTMxJU7GXkJdzH0
16,"Watch Me (Whip / Nae Nae)",Silentó,335884,https://open.spotify.com/track/5RIVoVdkDLEygELLCniZFr
17,"Slow Motion","Trey Songz",329116,https://open.spotify.com/track/6ydpPcCGhQ4Ox3H0ly0WcX
18,"Worth It","Fifth Harmony",322503,https://open.spotify.com/track/41Fflg7qHiVOD6dEPvsCzO
19,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack","The Weeknd",313968,https://open.spotify.com/track/4WGyY671Z37inSpCTBJoIm
20,Sugar,"Maroon 5",309363,https://open.spotify.com/track/5eWgDlp3k6Tb5RD8690s6I
21,"Uptown Funk","Mark Ronson",305215,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS
22,"Thinking Out Loud","Ed Sheeran",302336,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f
23,"Post To Be (feat. Chris Brown & Jhene Aiko)",Omarion,299325,https://open.spotify.com/track/0fgZUSa7D7aVvv3GfO0A1n
24,"Bitch Better Have My Money",Rihanna,284752,https://open.spotify.com/track/5lnsCyEKWofnC00U4Ax0ti
