Position,"Track Name",Artist,Streams,URL
1,"Hotline Bling",Drake,1017781,https://open.spotify.com/track/6nmz4imkDcmtwMjocAzFSx
2,"The Hills","The Weeknd",822458,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l
3,"What Do You Mean?","Justin Bieber",790049,https://open.spotify.com/track/1ds2QsfhAAfRiaFMGDzrdb
4,Jumpman,Drake,710768,https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ
5,"Can't Feel My Face","The Weeknd",631891,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
6,"679 (feat. Remy Boyz)","Fetty Wap",588818,https://open.spotify.com/track/5NQbUaeTEOGdD6hHcre0dZ
7,Stitches,"Shawn Mendes",537112,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76
8,"Trap Queen","Fetty Wap",447184,https://open.spotify.com/track/5iNRPN7oYQvdB9AmeSW6d3
9,Again,"Fetty Wap",428629,https://open.spotify.com/track/3ESSGgWzRf1xvP7G5hHMhB
10,"Lean On (feat. MØ & DJ Snake)","Major Lazer",428036,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
11,"On My Mind","Ellie Goulding",423884,https://open.spotify.com/track/0kN5Ohxu97lwdDmP5n7FZE
12,"Good For You","Selena Gomez",417971,https://open.spotify.com/track/6kBp8w67thoYqTUOQVSGFg
13,"Locked Away","R. City",396884,https://open.spotify.com/track/0sQLhT32E9ZG2zn5iYR6nN
14,"Big Rings",Drake,385661,https://open.spotify.com/track/7jslhIiELQkgW9IHeYNOWE
15,"Back To Back",Drake,383557,https://open.spotify.com/track/5lFDtgWsjRJu8fPOAyJIAK
16,"Diamonds Dancing",Drake,356106,https://open.spotify.com/track/2AGottAzfC8bHzF7kEJ3Wa
17,"Love Myself","Hailee Steinfeld",340071,https://open.spotify.com/track/0xCmwofyCiXdhoBsMSNj2w
18,"Drag Me Down","One Direction",339725,https://open.spotify.com/track/70OTIpw8x8UXUsuCHW9i1i
19,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)","Macklemore & Ryan Lewis",338647,https://open.spotify.com/track/0lLDaAdXcjOQ7Mf2NXzXay
20,"Where Are Ü Now (with Justin Bieber)","Jack Ü",328665,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
21,"RGF Island","Fetty Wap",325406,https://open.spotify.com/track/1iuljeYz6ZG3GTJOZZkoer
22,"My Way (feat. Monty)","Fetty Wap",325111,https://open.spotify.com/track/1WoOzgvz6CgH4pX6a1RKGp
23,Here,"Alessia Cara",312181,https://open.spotify.com/track/2jplimH0b7Abf5LQSPx27A
24,"Digital Dash",Drake,303999,https://open.spotify.com/track/0GR7iJLhj80KD5LkA14ZRn
25,"How Deep Is Your Love","Calvin Harris",303250,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s
26,"White Iverson","Post Malone",301957,https://open.spotify.com/track/2N0NifjyXAdMOB4KBGvBJ6
27,"No Role Modelz","J. Cole",296196,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
28,Antidote,"Travi$ Scott",295042,https://open.spotify.com/track/1wHZx0LgzFHyeIZkUydNXq
29,Photograph,"Ed Sheeran",286194,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL
30,"Earned It (Fifty Shades Of Grey)","The Weeknd",286180,https://open.spotify.com/track/5UPwc30oJ4KhQYctNfv34x
31,"Right Hand",Drake,283306,https://open.spotify.com/track/3lSR267IJfT54p0Gfuw7mi
32,Scholarships,Drake,282209,https://open.spotify.com/track/0B5OTb36fzLayn6XQHg5A1
33,Renegades,"X Ambassadors",281437,https://open.spotify.com/track/0fYVliAYKHuPmECRs1pbRf
34,"Where Ya At",Future,279113,https://open.spotify.com/track/5nN8BwAQDJDguq7Dpd3JQQ
35,Often,"The Weeknd",277430,https://open.spotify.com/track/5SqSckut3FcoQKmGkMWgp1
36,"Flex (Ooh, Ooh, Ooh)","Rich Homie Quan",276133,https://open.spotify.com/track/2LLFl56eIFGFlnrplUC26f
37,"Cheerleader - Felix Jaehn Remix Radio Edit",OMI,275938,https://open.spotify.com/track/6fQcqEcXfnY0L6VwS0c3gT
38,"New Americana",Halsey,274498,https://open.spotify.com/track/6Xs7OKt6i0Ddq8B4M5Dgvr
39,Planes,Jeremih,271541,https://open.spotify.com/track/75rDNLl8v6qVYHXGzfHv4c
40,"All Eyes On You (feat. Chris Brown & Nicki Minaj)","Meek Mill",267611,https://open.spotify.com/track/0hy1SOTEn9ifXTzOwnCwEr
41,"I'm The Plug",Drake,266790,https://open.spotify.com/track/6bqtKURdSWkInAJHDkuaL0
42,"Live From The Gutter",Drake,258054,https://open.spotify.com/track/2uTG00P1DkhB97pdITkl2O
43,"Same Old Love","Selena Gomez",257647,https://open.spotify.com/track/7jv4Mb21bdd9SDVOm9Fm9l
44,"This Could Be Us","Rae Sremmurd",250645,https://open.spotify.com/track/4jTiyLlOJVJj3mCr7yfPQD
45,"Marvin Gaye (feat. Meghan Trainor)","Charlie Puth",245996,https://open.spotify.com/track/6ukMqDxnOPOgoHdak7Kyp3
46,"Cool for the Summer","Demi Lovato",245831,https://open.spotify.com/track/3VgNbGJAVtbT1afQiRBTX4
47,"Plastic Bag",Drake,243708,https://open.spotify.com/track/76kyKtPLsFbQkdQ86QrkF4
48,"Classic Man",Jidenna,241206,https://open.spotify.com/track/3G7XYAwtxtoGK7fAm4IlD9
49,"Change Locations",Drake,240517,https://open.spotify.com/track/4gowy3WT6D1yhMLgRBlf9C
50,"Watch Me (Whip / Nae Nae)",Silentó,233221,https://open.spotify.com/track/1CvhKmrutTAta5awpJcFDn
51,Energy,Drake,215544,https://open.spotify.com/track/79XrkTOfV1AqySNjVlygpW
52,"Know Yourself",Drake,212931,https://open.spotify.com/track/5InOp6q2vvx0fShv3bzFLZ
53,"Dark Times","The Weeknd",211478,https://open.spotify.com/track/0Gi17qCJh9e9RJxLaYkm9l
54,Jersey,Future,210249,https://open.spotify.com/track/2ACys0pX0SjmpQmQWzp7wt
55,"Thinking Out Loud","Ed Sheeran",209841,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f
56,"See You Again (feat. Charlie Puth)","Wiz Khalifa",206478,https://open.spotify.com/track/7wqSzGeodspE3V6RBD5W8L
57,"Sugar (feat. Francesco Yates)","Robin Schulz",200541,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w
58,"Come Get Her","Rae Sremmurd",198929,https://open.spotify.com/track/1Ser4X0TKttOvo8bgdytTP
59,"30 for 30 Freestyle",Drake,190042,https://open.spotify.com/track/1DmnEYXa4WfbdhAPwNzgD8
60,"Shut Up and Dance","WALK THE MOON",180731,https://open.spotify.com/track/4kbj5MwxO1bq9wjT5g9HaA
61,Infinity,"One Direction",180608,https://open.spotify.com/track/7zlF2G7QFPdj9lmmGNVuNq
62,Legend,Drake,180100,https://open.spotify.com/track/1ID1QFSNNxi0hiZCNcwjUC
63,Levels,"Nick Jonas",175360,https://open.spotify.com/track/7rVrQF43tH4mI0542hijUC
64,"Tell Your Friends","The Weeknd",172103,https://open.spotify.com/track/28YLWwEB6xnJQYN7e062rH
65,"Crash And Burn","Thomas Rhett",171232,https://open.spotify.com/track/2Fk0WwAqTBesLtKg97nojy
66,"Hide Away",Daya,170984,https://open.spotify.com/track/2hsza71y54ABzmabyNDtM4
