Position,"Track Name",Artist,Streams,URL
1,"See You Again (feat. Charlie Puth)","Wiz Khalifa",893132,https://open.spotify.com/track/7wqSzGeodspE3V6RBD5W8L
2,"Trap Queen","Fetty Wap",766147,https://open.spotify.com/track/3twQx3psUMJKj4wna5d1zU
3,"Nasty Freestyle",T-Wayne,542289,https://open.spotify.com/track/0PT7nlpo11hYYyfnBgtilT
4,"Want To Want Me","Jason Derulo",473312,https://open.spotify.com/track/0HFx7PLqzGxSfN59j3UHmR
5,"Where Are Ü Now (with Justin Bieber)","Jack Ü",432110,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
6,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack","The Weeknd",419713,https://open.spotify.com/track/4WGyY671Z37inSpCTBJoIm
7,"GDFR (feat. Sage The Gemini & Lookas)","Flo Rida",406624,https://open.spotify.com/track/26rdOwwjC2UnweK3xeS58u
8,"Shut Up and Dance","WALK THE MOON",401277,https://open.spotify.com/track/4kbj5MwxO1bq9wjT5g9HaA
9,"Love Me Like You Do - From ""Fifty Shades Of Grey""","Ellie Goulding",386485,https://open.spotify.com/track/7y2YUIyCuVhBidENVT0068
10,"Uptown Funk","Mark Ronson",383303,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS
11,"Lean On (feat. MØ & DJ Snake)","Major Lazer",381061,https://open.spotify.com/track/1qE47wUKG2juJwPoLqg4C9
12,Sugar,"Maroon 5",368642,https://open.spotify.com/track/5eWgDlp3k6Tb5RD8690s6I
13,Believe,"Mumford & Sons",359873,https://open.spotify.com/track/2DVUJ7LTIOEQqjfOZXs8iU
14,"Thinking Out Loud","Ed Sheeran",358093,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f
15,"Bitch Better Have My Money",Rihanna,353474,https://open.spotify.com/track/5lnsCyEKWofnC00U4Ax0ti
16,Somebody,"Natalie La Rose",341848,https://open.spotify.com/track/7ioiB40H9xKs04QtIso2I3
17,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)","David Guetta",338157,https://open.spotify.com/track/285HeuLxsngjFn4GGegGNm
18,"Talking Body","Tove Lo",333817,https://open.spotify.com/track/7cgu4JBW3hq1GwTM1ilkKQ
19,"Know Yourself",Drake,309103,https://open.spotify.com/track/5InOp6q2vvx0fShv3bzFLZ
20,"Worth It","Fifth Harmony",307742,https://open.spotify.com/track/41Fflg7qHiVOD6dEPvsCzO
21,"Snake Eyes","Mumford & Sons",296479,https://open.spotify.com/track/1Ujrbg6RNkyazJ6DbRAutG
22,"Honey, I'm Good.","Andy Grammer",283616,https://open.spotify.com/track/4orphgwPHHRsdEkfUmANSD
23,"Time of Our Lives",Pitbull,276106,https://open.spotify.com/track/2bJvI42r8EF3wxjOuDav4r
24,"Stole the Show",Kygo,275789,https://open.spotify.com/track/4iZPNYqzI2L0uwuUKun7Aa
25,FourFiveSeconds,Rihanna,270722,https://open.spotify.com/track/5XzmZjXhMjDHr7ZfJ6DELQ
26,"Post To Be (feat. Chris Brown & Jhene Aiko)",Omarion,270451,https://open.spotify.com/track/0fgZUSa7D7aVvv3GfO0A1n
27,"Take Me To Church",Hozier,265413,https://open.spotify.com/track/7dS5EaCoMnN7DzlpT6aRn2
28,"Dear Future Husband","Meghan Trainor",262058,https://open.spotify.com/track/3cU2wBxuV6nFiuf6PJZNlC
29,"American Oxygen",Rihanna,261791,https://open.spotify.com/track/539HpTjkmnhbPn3p7mjByN
30,Ayo,"Chris Brown",259969,https://open.spotify.com/track/0k6DnZMLoEUH8NGD5zh2SE
31,"You Know You Like It","DJ Snake",256706,https://open.spotify.com/track/1sNSG13fsK6KPKKNIQXXrh
32,"Lay Me Down","Sam Smith",256222,https://open.spotify.com/track/5Nbe9vDQ1YJdreVIlhZEpP
33,"I Want You To Know",Zedd,248943,https://open.spotify.com/track/1qx8bj4quT6XuP5P9Eu12Z
34,Energy,Drake,244162,https://open.spotify.com/track/79XrkTOfV1AqySNjVlygpW
35,"One Last Time","Ariana Grande",236503,https://open.spotify.com/track/2OlWBmSjf1aUPGLNf0UI5A
36,"I Don't Mind",Usher,235209,https://open.spotify.com/track/7aXuop4Qambx5Oi3ynsKQr
37,"The Wolf","Mumford & Sons",233303,https://open.spotify.com/track/4PgJ0NUYaDDh659TW5mWBK
38,"Truffle Butter","Nicki Minaj",231134,https://open.spotify.com/track/3keUgTGEoZJt0QkzTB6kHg
39,"Tompkins Square Park","Mumford & Sons",227547,https://open.spotify.com/track/54oFXvBXWRGYRN88zjFKkH
40,"Wilder Mind","Mumford & Sons",226206,https://open.spotify.com/track/2R2f8j9YbaRTva04R4tDir
41,"Throw Sum Mo","Rae Sremmurd",213208,https://open.spotify.com/track/5uqphUYsR45kPYplrYSAQh
42,"10 Bands",Drake,212167,https://open.spotify.com/track/12d5QFwzh60IIHlsSnAvps
43,"Stay With Me","Sam Smith",208427,https://open.spotify.com/track/7IHOIqZUUInxjVkko181PB
44,"All Day","Kanye West",208267,https://open.spotify.com/track/79reBHqpRoWXaQbjBBY3UC
45,"I Don't Fuck With You","Big Sean",206326,https://open.spotify.com/track/4w7yrP4RAeeyhfG9nJqQvS
46,Legend,Drake,201335,https://open.spotify.com/track/1ID1QFSNNxi0hiZCNcwjUC
47,Centuries,"Fall Out Boy",201331,https://open.spotify.com/track/0yhPEz5KxlDwckGJaMlZqM
