Position,"Track Name",Artist,Streams,URL
1,Sorry,"Justin Bieber",1192961,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
2,"Love Yourself","Justin Bieber",1061644,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
3,Hello,Adele,904058,https://open.spotify.com/track/0ENSn4fwAbCGeFGVUbXEU3
4,"What Do You Mean?","Justin Bieber",789620,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI
5,"Hotline Bling",Drake,673626,https://open.spotify.com/track/6nmz4imkDcmtwMjocAzFSx
6,Jumpman,Drake,646177,https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ
7,"Me, Myself & I",G-Eazy,572643,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC
8,"The Hills","The Weeknd",535672,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l
9,"White Iverson","Post Malone",521247,https://open.spotify.com/track/2N0NifjyXAdMOB4KBGvBJ6
10,Here,"Alessia Cara",518872,https://open.spotify.com/track/1wYZZtamWTQAoj8B812uKQ
11,Stitches,"Shawn Mendes",513544,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76
12,Roses,"The Chainsmokers",494206,https://open.spotify.com/track/3vv9phIu6Y1vX3jcqaGz5Z
13,"Same Old Love","Selena Gomez",485596,https://open.spotify.com/track/6ZANrVuAMp2rpjhfbOuJly
14,Don't,"Bryson Tiller",435585,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC
15,"679 (feat. Remy Boyz)","Fetty Wap",427952,https://open.spotify.com/track/5NQbUaeTEOGdD6hHcre0dZ
16,"Stressed Out","Twenty One Pilots",424030,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
17,"On My Mind","Ellie Goulding",413152,https://open.spotify.com/track/5a7NdkF09AfD0H607eiOkX
18,"Can't Feel My Face","The Weeknd",408436,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
19,"I'll Show You","Justin Bieber",390214,https://open.spotify.com/track/747eWJy8c3u09N30NSqSTp
20,"No Role Modelz","J. Cole",368678,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
21,"Where Are Ü Now (with Justin Bieber)","Jack Ü",368404,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
22,Antidote,"Travi$ Scott",362076,https://open.spotify.com/track/1wHZx0LgzFHyeIZkUydNXq
23,"Like I'm Gonna Lose You","Meghan Trainor",349106,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW
24,"Trap Queen","Fetty Wap",346436,https://open.spotify.com/track/2d8JP84HNLKhmd6IYOoupQ
25,Perfect,"One Direction",335726,https://open.spotify.com/track/3NLnwwAQbbFKcEcV8hDItk
26,"All I Want for Christmas Is You","Mariah Carey",334708,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
27,"The Feeling","Justin Bieber",331021,https://open.spotify.com/track/7vldwy3gdhmPRKWSCi8H61
28,"In The Night","The Weeknd",329741,https://open.spotify.com/track/7fPHfBCyKE3aVCBjE4DAvl
29,"Lean On (feat. MØ & DJ Snake)","Major Lazer",326949,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
30,"I Know What You Did Last Summer","Shawn Mendes",313872,https://open.spotify.com/track/7crplFzt7spG80NCbpmuCp
31,Focus,"Ariana Grande",312416,https://open.spotify.com/track/3IyeQMpMEqNcEvFQGJ2eps
32,"Adventure Of A Lifetime",Coldplay,309233,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M
33,Again,"Fetty Wap",299403,https://open.spotify.com/track/3ESSGgWzRf1xvP7G5hHMhB
34,"Big Rings",Drake,297845,https://open.spotify.com/track/7jslhIiELQkgW9IHeYNOWE
35,"Lay It All On Me (feat. Ed Sheeran)",Rudimental,293775,https://open.spotify.com/track/6splO3UF8hSmK33y5fJTNk
36,"Hands To Myself","Selena Gomez",292041,https://open.spotify.com/track/1LoriJC05IrHIDwj3q0KC1
37,Exchange,"Bryson Tiller",291788,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN
38,"Back To Back",Drake,290912,https://open.spotify.com/track/5lFDtgWsjRJu8fPOAyJIAK
39,"Love Myself","Hailee Steinfeld",284953,https://open.spotify.com/track/52izjvF7wwveRG1rDJsGWe
40,"My House","Flo Rida",282744,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1
41,Company,"Justin Bieber",274032,https://open.spotify.com/track/09mhA1SJjMHniZPF4Hcihn
42,"Ex's & Oh's","Elle King",271014,https://open.spotify.com/track/70eDxAyAraNTiD6lx2ZEnH
43,"Good For You","Selena Gomez",265485,https://open.spotify.com/track/6kBp8w67thoYqTUOQVSGFg
44,"No Pressure","Justin Bieber",265357,https://open.spotify.com/track/10SDxx0CFWGqgVVBeX22TP
45,"New Americana",Halsey,260904,https://open.spotify.com/track/6Xs7OKt6i0Ddq8B4M5Dgvr
46,"Where Ya At",Future,256375,https://open.spotify.com/track/5nN8BwAQDJDguq7Dpd3JQQ
47,"Drag Me Down","One Direction",255418,https://open.spotify.com/track/2K87XMYnUMqLcX3zvtAF4G
48,Purpose,"Justin Bieber",250300,https://open.spotify.com/track/3jHCXrZNz8fQEEf4BpWCAj
49,"Mark My Words","Justin Bieber",249800,https://open.spotify.com/track/5JcxAgRw2S3hb67AA8Vk13
50,"Cake By The Ocean",DNCE,241059,https://open.spotify.com/track/0Kahm7qIT3oUsRSc4NWWmh
51,"It's Beginning To Look A Lot Like Christmas","Michael Bublé",233403,https://open.spotify.com/track/5a1iz510sv2W9Dt1MvFd5R
52,Stay,Kygo,218224,https://open.spotify.com/track/7gBj0VgcuAgkXkiRRYvSmK
53,Often,"The Weeknd",212603,https://open.spotify.com/track/5SqSckut3FcoQKmGkMWgp1
