Position,"Track Name",Artist,Streams,URL
1,"Trap Queen","Fetty Wap",702449,https://open.spotify.com/track/3twQx3psUMJKj4wna5d1zU
2,"See You Again (feat. Charlie Puth)","Wiz Khalifa",661771,https://open.spotify.com/track/7wqSzGeodspE3V6RBD5W8L
3,"Nasty Freestyle",T-Wayne,507059,https://open.spotify.com/track/0PT7nlpo11hYYyfnBgtilT
4,"Where Are Ü Now (with Justin Bieber)","Jack Ü",410126,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
5,"Lean On (feat. MØ & DJ Snake)","Major Lazer",400539,https://open.spotify.com/track/1qE47wUKG2juJwPoLqg4C9
6,"Want To Want Me","Jason Derulo",367022,https://open.spotify.com/track/0HFx7PLqzGxSfN59j3UHmR
7,"Shut Up and Dance","WALK THE MOON",365256,https://open.spotify.com/track/4kbj5MwxO1bq9wjT5g9HaA
8,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)","David Guetta",360556,https://open.spotify.com/track/285HeuLxsngjFn4GGegGNm
9,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack","The Weeknd",341864,https://open.spotify.com/track/4WGyY671Z37inSpCTBJoIm
10,"GDFR (feat. Sage The Gemini & Lookas)","Flo Rida",334947,https://open.spotify.com/track/26rdOwwjC2UnweK3xeS58u
11,"Uptown Funk","Mark Ronson",332650,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS
12,Sugar,"Maroon 5",303271,https://open.spotify.com/track/5eWgDlp3k6Tb5RD8690s6I
13,"Bitch Better Have My Money",Rihanna,296325,https://open.spotify.com/track/5lnsCyEKWofnC00U4Ax0ti
14,Somebody,"Natalie La Rose",294548,https://open.spotify.com/track/7ioiB40H9xKs04QtIso2I3
15,"Talking Body","Tove Lo",291149,https://open.spotify.com/track/7cgu4JBW3hq1GwTM1ilkKQ
16,"Thinking Out Loud","Ed Sheeran",283091,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f
17,"Know Yourself",Drake,277118,https://open.spotify.com/track/5InOp6q2vvx0fShv3bzFLZ
18,"Love Me Like You Do - From ""Fifty Shades Of Grey""","Ellie Goulding",275242,https://open.spotify.com/track/7y2YUIyCuVhBidENVT0068
19,"Cheerleader - Felix Jaehn Remix Radio Edit",OMI,272656,https://open.spotify.com/track/4fTHdMTq0Znl3djLI1Typn
20,"Worth It","Fifth Harmony",262612,https://open.spotify.com/track/41Fflg7qHiVOD6dEPvsCzO
21,"Post To Be (feat. Chris Brown & Jhene Aiko)",Omarion,260376,https://open.spotify.com/track/0fgZUSa7D7aVvv3GfO0A1n
22,"You Know You Like It","DJ Snake",255485,https://open.spotify.com/track/1sNSG13fsK6KPKKNIQXXrh
23,"Time of Our Lives",Pitbull,236978,https://open.spotify.com/track/2bJvI42r8EF3wxjOuDav4r
24,"Stole the Show",Kygo,228842,https://open.spotify.com/track/4iZPNYqzI2L0uwuUKun7Aa
25,"Honey, I'm Good.","Andy Grammer",221647,https://open.spotify.com/track/4orphgwPHHRsdEkfUmANSD
26,"Dear Future Husband","Meghan Trainor",215252,https://open.spotify.com/track/3cU2wBxuV6nFiuf6PJZNlC
27,"Take Me To Church",Hozier,214307,https://open.spotify.com/track/7dS5EaCoMnN7DzlpT6aRn2
28,Energy,Drake,212529,https://open.spotify.com/track/79XrkTOfV1AqySNjVlygpW
29,"Truffle Butter","Nicki Minaj",211521,https://open.spotify.com/track/3keUgTGEoZJt0QkzTB6kHg
30,"I Want You To Know",Zedd,209840,https://open.spotify.com/track/19RevBdb9MKUaBIvxSbGd4
31,FourFiveSeconds,Rihanna,205192,https://open.spotify.com/track/5XzmZjXhMjDHr7ZfJ6DELQ
32,"Slow Motion","Trey Songz",201486,https://open.spotify.com/track/6ydpPcCGhQ4Ox3H0ly0WcX
33,"One Last Time","Ariana Grande",196342,https://open.spotify.com/track/2OlWBmSjf1aUPGLNf0UI5A
34,"Flex (Ooh, Ooh, Ooh)","Rich Homie Quan",195020,https://open.spotify.com/track/2LLFl56eIFGFlnrplUC26f
35,Ayo,"Chris Brown",191849,https://open.spotify.com/track/0k6DnZMLoEUH8NGD5zh2SE
36,"I Don't Fuck With You","Big Sean",187488,https://open.spotify.com/track/4w7yrP4RAeeyhfG9nJqQvS
37,"Stressed Out","Twenty One Pilots",186214,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
38,"Lay Me Down","Sam Smith",183751,https://open.spotify.com/track/5Nbe9vDQ1YJdreVIlhZEpP
39,"Throw Sum Mo","Rae Sremmurd",179448,https://open.spotify.com/track/5uqphUYsR45kPYplrYSAQh
40,"I Don't Mind",Usher,178016,https://open.spotify.com/track/7aXuop4Qambx5Oi3ynsKQr
41,"Elastic Heart",Sia,177311,https://open.spotify.com/track/6kwAbEjseqBob48jCus7Sz
42,"King Kunta","Kendrick Lamar",174307,https://open.spotify.com/track/0N3W5peJUQtI4eyR6GJT5O
43,"The Night Is Still Young","Nicki Minaj",173611,https://open.spotify.com/track/75u9uswC5UMdtv4SQ3xSYf
44,Legend,Drake,171615,https://open.spotify.com/track/1ID1QFSNNxi0hiZCNcwjUC
45,"Five More Hours - Deorro x Chris Brown",Deorro,169501,https://open.spotify.com/track/6YwLgicpvVuMt1eE2OldwQ
46,"10 Bands",Drake,168345,https://open.spotify.com/track/12d5QFwzh60IIHlsSnAvps
47,"Stay With Me","Sam Smith",165754,https://open.spotify.com/track/7IHOIqZUUInxjVkko181PB
48,Blessings,"Big Sean",164158,https://open.spotify.com/track/1bzM1cd6oqFozdr4wK6HdR
49,"All Day","Kanye West",162229,https://open.spotify.com/track/79reBHqpRoWXaQbjBBY3UC
50,Centuries,"Fall Out Boy",159739,https://open.spotify.com/track/0yhPEz5KxlDwckGJaMlZqM
51,"Watch Me (Whip / Nae Nae)",Silentó,153922,https://open.spotify.com/track/5RIVoVdkDLEygELLCniZFr
52,"Be Real","Kid Ink",143823,https://open.spotify.com/track/32tBNiuuQtkUG5eBWpC0oQ
53,Only,"Nicki Minaj",141568,https://open.spotify.com/track/4MRT0dDbhqFKl67WzhUbSw
54,7/11,Beyoncé,140112,https://open.spotify.com/track/02M6vucOvmRfMxTXDUwRXu
55,"Feeling Myself","Nicki Minaj",139203,https://open.spotify.com/track/5fyIGoaaKelzdyW8ELhYJZ
56,Riptide,"Vance Joy",135563,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
57,Budapest,"George Ezra",133353,https://open.spotify.com/track/7GJClzimvMSghjcrKxuf1M
58,"I'm Not The Only One","Sam Smith",132306,https://open.spotify.com/track/1VbhR6D6zUoSTBzvnRonXO
59,Stitches,"Shawn Mendes",129688,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76
60,"I Really Like You","Carly Rae Jepsen",124954,https://open.spotify.com/track/6YhDHby2eVeENKJNa7C2z6
61,Chains,"Nick Jonas",124930,https://open.spotify.com/track/5OfgGVovaV6pd9kQZUSRP7
62,"Take Your Time","Sam Hunt",123773,https://open.spotify.com/track/6DEaND0SHv3sC11xobZLiy
63,"Bang Bang","Jessie J",120251,https://open.spotify.com/track/3SaIsrEzrQGDcG1jCeaK8q
64,"Wet Dreamz","J. Cole",120182,https://open.spotify.com/track/6Ius4TC0L3cN74HT7ENE6e
65,"No Type","Rae Sremmurd",119913,https://open.spotify.com/track/6wb6zxkNTBtcYVkXcvNyJp
66,Everyday,"A$AP Rocky",118575,https://open.spotify.com/track/0HCVUpGn7trUlx9rOlxZIK
67,"F*ck Up Some Commas",Future,117933,https://open.spotify.com/track/6e5zkH95rNF8em5vd2bwbU
68,Chandelier,Sia,115297,https://open.spotify.com/track/4VrWlk8IQxevMvERoX08iC
69,"American Oxygen",Rihanna,112140,https://open.spotify.com/track/539HpTjkmnhbPn3p7mjByN
70,Bright,Echosmith,111266,https://open.spotify.com/track/3WKg25vrbjJlkhsgl2W4p3
71,"Tear In My Heart","Twenty One Pilots",108815,https://open.spotify.com/track/3bnVBN67NBEzedqQuWrpP4
72,"Classic Man",Jidenna,107965,https://open.spotify.com/track/3G7XYAwtxtoGK7fAm4IlD9
73,Outside,"Calvin Harris",107185,https://open.spotify.com/track/7MmG8p0F9N3C4AXdK6o6Eb
74,"Uma Thurman","Fall Out Boy",106305,https://open.spotify.com/track/5PUawWFG1oIS2NwEcyHaCr
75,Ride,"Twenty One Pilots",106033,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW
76,"I Don't Get Tired (#IDGT) [feat. August Alsina]","Kevin Gates",105664,https://open.spotify.com/track/6HMHgBHdLBQ0QYIaOp2gse
77,Believe,"Mumford & Sons",105515,https://open.spotify.com/track/4A57CXs3jAmyNTMAwWaV53
78,"Love Me Harder","Ariana Grande",104742,https://open.spotify.com/track/1aKsg5b9sOngINaQXbB0P7
79,Homegrown,"Zac Brown Band",104169,https://open.spotify.com/track/1qwnPVOIJjAFfCc40Etb1D
80,"No Role Modelz","J. Cole",103743,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
81,"Crash And Burn","Thomas Rhett",103570,https://open.spotify.com/track/7IAWwCJwJyDze679B3bSGP
82,Often,"The Weeknd",102706,https://open.spotify.com/track/4AILWMTyKIlicSfDVNtZQD
83,Animals,"Maroon 5",102054,https://open.spotify.com/track/7uolkTLavH97itenLjNmx9
84,"Headlights (feat. Ilsey)","Robin Schulz",100724,https://open.spotify.com/track/06Hdbxh6NCy6TIhjdXTchB
85,"Rather Be (feat. Jess Glynne)","Clean Bandit",100310,https://open.spotify.com/track/0TVV2gFROJaB3kIZyCUvIY
86,"Heroes (we could be)",Alesso,99342,https://open.spotify.com/track/0VYQK5I08homNvX8SRS37R
87,Geronimo,Sheppard,99314,https://open.spotify.com/track/19cL3SOKpwnwoKkII7U3Wh
88,"Girl Crush","Little Big Town",99103,https://open.spotify.com/track/11qh54D0PKkBwelpDxxiEU
89,"Pretty Girls","Britney Spears",98163,https://open.spotify.com/track/6QicTxeiSaRkPnkGDUvYOs
90,Firestone,Kygo,97833,https://open.spotify.com/track/2sNvitW3TxiTeC9xT9f2ZZ
91,"All of Me","John Legend",95074,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
92,"Sippin’ On Fire","Florida Georgia Line",94363,https://open.spotify.com/track/0H9Q7Vzu8nYRDBZYKbtU8d
93,21,"Hunter Hayes",94223,https://open.spotify.com/track/4amvcCLMlTiU6mQfwFGRl8
94,"0 To 100 / The Catch Up",Drake,94064,https://open.spotify.com/track/4jtyUzZm9WLc2AdaJ1dso7
95,Renegades,"X Ambassadors",93903,https://open.spotify.com/track/3wLfy6C6qhOxHpU64YYKGz
96,Planes,Jeremih,92864,https://open.spotify.com/track/75rDNLl8v6qVYHXGzfHv4c
97,"Hold On, We're Going Home",Drake,92406,https://open.spotify.com/track/6jdOi5U5LBzQrc4c1VT983
98,"Another You","Armin van Buuren",92276,https://open.spotify.com/track/1u6LOWtdWA2wwa3CryIBsS
99,"No Tellin'",Drake,91567,https://open.spotify.com/track/2durxb17bXcmQJHSt8JAdO
100,"She Knows",Ne-Yo,91452,https://open.spotify.com/track/7seTcUFOhn5caSDbiSfsp0
101,"Stolen Dance","Milky Chance",91163,https://open.spotify.com/track/6vZdRrueM9ZEJjx6EWe1XQ
102,Radioactive,"Imagine Dragons",91056,https://open.spotify.com/track/6Ep6BzIOB9tz3P4sWqiiAB
103,"Hold My Hand","Jess Glynne",90696,https://open.spotify.com/track/1i1rNVtxbE7rdFfpHuNq2j
104,Jealous,"Nick Jonas",90547,https://open.spotify.com/track/2woCw59DHRIb1vcyQ2a7Ca
105,Heavydirtysoul,"Twenty One Pilots",90168,https://open.spotify.com/track/7i9763l5SSfOnqZ35VOcfy
106,"Secrets - Radio Edit",Tiësto,89626,https://open.spotify.com/track/6eE5LWw0DpIbTOdKwDUoE8
107,"Waiting For Love",Avicii,89434,https://open.spotify.com/track/5eCgNATwXgRc4mZx9NymGJ
108,"All About That Bass","Meghan Trainor",88314,https://open.spotify.com/track/5jE48hhRu8E6zBDPRSkEq7
109,Maps,"Maroon 5",88254,https://open.spotify.com/track/71ywEs45ClmTNRiaJ7YEsr
110,Sangria,"Blake Shelton",87185,https://open.spotify.com/track/0p1HtkrNYxv0iDfEKwXSTp
111,"How Many Times","DJ Khaled",87165,https://open.spotify.com/track/3uqez7AQId9NZ15UF9QW9M
112,"Don't It","Billy Currington",87160,https://open.spotify.com/track/1uKbUXl4F8WfecP9ihr5Lm
113,"Dark Horse","Katy Perry",86978,https://open.spotify.com/track/4kgsK0fftHtg9gZOzkU5T2
114,"Old Thing Back (feat. Ja Rule and Ralph Tresvant)",Matoma,86758,https://open.spotify.com/track/6HTJZ0TQJVMSKkUGzAOe2h
115,"El Perdón","Nicky Jam",86590,https://open.spotify.com/track/4Ld3RS6KBXGsvtfmnjxlVl
116,"Prayer In C (Robin Schulz Remix) [Radio Edit]","Lilly Wood and The Prick",84689,https://open.spotify.com/track/5HdUMBc7AhPFhlPDZUpSwf
117,"Fairly Local","Twenty One Pilots",83913,https://open.spotify.com/track/1s9xuJxhYM0LdVqksjegcg
118,"Let Her Go",Passenger,83828,https://open.spotify.com/track/7DFNE7NO0raLIUbgzY2rzm
119,Don't,"Ed Sheeran",83791,https://open.spotify.com/track/1huvTbEYtgltjQRXzrNKGi
