Position,"Track Name",Artist,Streams,URL
1,"Can't Feel My Face","The Weeknd",712360,https://open.spotify.com/track/6FXNfYIY6iEeCKuIeSYWgg
2,"Cheerleader - Felix Jaehn Remix Radio Edit",OMI,587176,https://open.spotify.com/track/4fTHdMTq0Znl3djLI1Typn
3,"The Hills","The Weeknd",568160,https://open.spotify.com/track/2HNcNd5RPZ7DSRNbIl6JsP
4,"679 (feat. Remy Boyz)","Fetty Wap",547499,https://open.spotify.com/track/5NQbUaeTEOGdD6hHcre0dZ
5,"Lean On (feat. MØ & DJ Snake)","Major Lazer",506166,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
6,"Trap Queen","Fetty Wap",500115,https://open.spotify.com/track/3twQx3psUMJKj4wna5d1zU
7,"Where Are Ü Now (with Justin Bieber)","Jack Ü",435537,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
8,"Good For You","Selena Gomez",410910,https://open.spotify.com/track/2LcB304HDrCx8WVDEQn7CK
9,"Watch Me (Whip / Nae Nae)",Silentó,384869,https://open.spotify.com/track/5RIVoVdkDLEygELLCniZFr
10,"See You Again (feat. Charlie Puth)","Wiz Khalifa",371331,https://open.spotify.com/track/7wqSzGeodspE3V6RBD5W8L
11,"You Know You Like It - DJ Snake Remix",AlunaGeorge,337647,https://open.spotify.com/track/4HfykP9fjZZJC3WBwFArb4
12,"All Eyes On You (feat. Chris Brown & Nicki Minaj)","Meek Mill",328642,https://open.spotify.com/track/0hy1SOTEn9ifXTzOwnCwEr
13,"R.I.C.O. (feat. Drake)","Meek Mill",324705,https://open.spotify.com/track/0Y0TOsE1q11qgbi7c5WZsG
14,"Want To Want Me","Jason Derulo",322229,https://open.spotify.com/track/7oGZAicScQt96OAW4AruYy
15,"Flex (Ooh, Ooh, Ooh)","Rich Homie Quan",311375,https://open.spotify.com/track/2LLFl56eIFGFlnrplUC26f
16,"Bitch Better Have My Money",Rihanna,289199,https://open.spotify.com/track/5lnsCyEKWofnC00U4Ax0ti
