Position,"Track Name",Artist,Streams,URL
1,"Hotline Bling",Drake,875959,https://open.spotify.com/track/6nmz4imkDcmtwMjocAzFSx
2,"The Hills","The Weeknd",822220,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l
3,"What Do You Mean?","Justin Bieber",804227,https://open.spotify.com/track/1ds2QsfhAAfRiaFMGDzrdb
4,"Can't Feel My Face","The Weeknd",675166,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
5,"679 (feat. Remy Boyz)","Fetty Wap",633507,https://open.spotify.com/track/5NQbUaeTEOGdD6hHcre0dZ
6,"Trap Queen","Fetty Wap",474968,https://open.spotify.com/track/3twQx3psUMJKj4wna5d1zU
7,Stitches,"Shawn Mendes",474315,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76
8,Jumpman,Drake,442830,https://open.spotify.com/track/46gjYTEK7W8ZTABcglGP2f
9,"Lean On (feat. MØ & DJ Snake)","Major Lazer",433447,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
10,Again,"Fetty Wap",429157,https://open.spotify.com/track/4DHmHECcCKVLRcGNrbRi7P
11,"Good For You","Selena Gomez",398788,https://open.spotify.com/track/6kBp8w67thoYqTUOQVSGFg
12,"Locked Away","R. City",389132,https://open.spotify.com/track/0sQLhT32E9ZG2zn5iYR6nN
13,"Back To Back",Drake,371287,https://open.spotify.com/track/5lFDtgWsjRJu8fPOAyJIAK
14,"My Way (feat. Monty)","Fetty Wap",355074,https://open.spotify.com/track/7zpZQzTwWBN0eOsmb4WPH3
15,"Where Are Ü Now (with Justin Bieber)","Jack Ü",342285,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
16,"Drag Me Down","One Direction",340271,https://open.spotify.com/track/70OTIpw8x8UXUsuCHW9i1i
17,"On My Mind","Ellie Goulding",335547,https://open.spotify.com/track/0kN5Ohxu97lwdDmP5n7FZE
18,"Love Myself","Hailee Steinfeld",329828,https://open.spotify.com/track/0xCmwofyCiXdhoBsMSNj2w
19,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)","Macklemore & Ryan Lewis",324927,https://open.spotify.com/track/0lLDaAdXcjOQ7Mf2NXzXay
20,"Diamonds Dancing",Drake,314187,https://open.spotify.com/track/1sJU5QlgpMaORYwMi1DR9o
21,"RGF Island","Fetty Wap",306563,https://open.spotify.com/track/6I8IJzUFxy3AJW7y9FFVD9
22,"Big Rings",Drake,299371,https://open.spotify.com/track/31ZaSoek4y74F6HPhXylr8
23,Infinity,"One Direction",295450,https://open.spotify.com/track/7zlF2G7QFPdj9lmmGNVuNq
24,"How Deep Is Your Love","Calvin Harris",291816,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s
25,"Cheerleader - Felix Jaehn Remix Radio Edit",OMI,290846,https://open.spotify.com/track/6fQcqEcXfnY0L6VwS0c3gT
26,"Right Hand",Drake,286902,https://open.spotify.com/track/3lSR267IJfT54p0Gfuw7mi
27,"Flex (Ooh, Ooh, Ooh)","Rich Homie Quan",281174,https://open.spotify.com/track/2LLFl56eIFGFlnrplUC26f
28,"Watch Me (Whip / Nae Nae)",Silentó,275233,https://open.spotify.com/track/1CvhKmrutTAta5awpJcFDn
29,"Digital Dash",Drake,267829,https://open.spotify.com/track/3iZ8223bfKeY87iTdcRMtJ
30,"Earned It (Fifty Shades Of Grey)","The Weeknd",267484,https://open.spotify.com/track/5UPwc30oJ4KhQYctNfv34x
31,"All Eyes On You (feat. Chris Brown & Nicki Minaj)","Meek Mill",260286,https://open.spotify.com/track/0hy1SOTEn9ifXTzOwnCwEr
32,Here,"Alessia Cara",260100,https://open.spotify.com/track/2jplimH0b7Abf5LQSPx27A
33,"Live From The Gutter",Drake,256245,https://open.spotify.com/track/6SENBySbsV1rMUImLhqRZu
34,Renegades,"X Ambassadors",255857,https://open.spotify.com/track/0fYVliAYKHuPmECRs1pbRf
35,"Classic Man",Jidenna,255591,https://open.spotify.com/track/3G7XYAwtxtoGK7fAm4IlD9
36,Often,"The Weeknd",255196,https://open.spotify.com/track/5SqSckut3FcoQKmGkMWgp1
37,"Marvin Gaye (feat. Meghan Trainor)","Charlie Puth",249311,https://open.spotify.com/track/6ukMqDxnOPOgoHdak7Kyp3
38,Scholarships,Drake,245503,https://open.spotify.com/track/7jyDNWA876J5iY3YT2GAZD
39,"Cool for the Summer","Demi Lovato",243979,https://open.spotify.com/track/1KK0j3djUgx5tuOMwesdAT
40,Photograph,"Ed Sheeran",243723,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL
41,"No Role Modelz","J. Cole",243166,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
42,Planes,Jeremih,238310,https://open.spotify.com/track/75rDNLl8v6qVYHXGzfHv4c
43,"Where Ya At",Future,238045,https://open.spotify.com/track/5nN8BwAQDJDguq7Dpd3JQQ
44,"I'm The Plug",Drake,236772,https://open.spotify.com/track/3nR43A2UqJAkYzbYfIHRGa
45,"This Could Be Us","Rae Sremmurd",236315,https://open.spotify.com/track/4jTiyLlOJVJj3mCr7yfPQD
46,"Same Old Love","Selena Gomez",236108,https://open.spotify.com/track/7jv4Mb21bdd9SDVOm9Fm9l
47,Antidote,"Travi$ Scott",222648,https://open.spotify.com/track/1wHZx0LgzFHyeIZkUydNXq
48,"White Iverson","Post Malone",221124,https://open.spotify.com/track/2N0NifjyXAdMOB4KBGvBJ6
49,"Plastic Bag",Drake,218859,https://open.spotify.com/track/1h0VyjjtKqqvMNjW82JyyE
50,"New Americana",Halsey,217716,https://open.spotify.com/track/6Xs7OKt6i0Ddq8B4M5Dgvr
51,"Come Get Her","Rae Sremmurd",214377,https://open.spotify.com/track/1Ser4X0TKttOvo8bgdytTP
52,Energy,Drake,212397,https://open.spotify.com/track/79XrkTOfV1AqySNjVlygpW
53,"Change Locations",Drake,207946,https://open.spotify.com/track/35Nsvr22p4RsudZoH8kLdC
54,"Dark Times","The Weeknd",202407,https://open.spotify.com/track/0Gi17qCJh9e9RJxLaYkm9l
55,"Know Yourself",Drake,201329,https://open.spotify.com/track/5InOp6q2vvx0fShv3bzFLZ
56,Jersey,Future,201181,https://open.spotify.com/track/2ACys0pX0SjmpQmQWzp7wt
57,"30 for 30 Freestyle",Drake,196540,https://open.spotify.com/track/5pJnRLlzUcRxrtYgfdUwvg
58,"See You Again (feat. Charlie Puth)","Wiz Khalifa",194834,https://open.spotify.com/track/7wqSzGeodspE3V6RBD5W8L
59,"House Party","Sam Hunt",186120,https://open.spotify.com/track/1TwLKNsCnhi1HxbIi4bAW0
60,Levels,"Nick Jonas",179767,https://open.spotify.com/track/7rVrQF43tH4mI0542hijUC
61,"Post To Be (feat. Chris Brown & Jhene Aiko)",Omarion,178078,https://open.spotify.com/track/0fgZUSa7D7aVvv3GfO0A1n
62,"Thinking Out Loud","Ed Sheeran",178027,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f
63,"Sugar (feat. Francesco Yates)","Robin Schulz",175328,https://open.spotify.com/track/3NFuE3uDOr6QUw9UZ9HzKo
64,"Shut Up and Dance","WALK THE MOON",171855,https://open.spotify.com/track/4kbj5MwxO1bq9wjT5g9HaA
65,"Black Magic","Little Mix",165777,https://open.spotify.com/track/33NHr7lu7tCMjK05jUj1v0
66,Legend,Drake,164542,https://open.spotify.com/track/1ID1QFSNNxi0hiZCNcwjUC
67,"F*ck Up Some Commas",Future,161294,https://open.spotify.com/track/49zD0wr2S3d0lZPib0K4e1
68,"Hide Away",Daya,160691,https://open.spotify.com/track/2hsza71y54ABzmabyNDtM4
69,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)","Flo Rida",160375,https://open.spotify.com/track/2S5LNtRVRPbXk01yRQ14sZ
70,Acquainted,"The Weeknd",159698,https://open.spotify.com/track/7t5m6zRwIEBxmPt8lNoPPi
71,"You Know You Like It","DJ Snake",154923,https://open.spotify.com/track/1sNSG13fsK6KPKKNIQXXrh
72,"Worth It","Fifth Harmony",154435,https://open.spotify.com/track/41Fflg7qHiVOD6dEPvsCzO
73,"R.I.C.O. (feat. Drake)","Meek Mill",152409,https://open.spotify.com/track/0Y0TOsE1q11qgbi7c5WZsG
74,"Tell Your Friends","The Weeknd",149556,https://open.spotify.com/track/28YLWwEB6xnJQYN7e062rH
75,"Want To Want Me","Jason Derulo",148516,https://open.spotify.com/track/7oGZAicScQt96OAW4AruYy
76,"Hula Hoop",OMI,147985,https://open.spotify.com/track/4vEUY73dVOg97Ajbqq9zgV
77,"Fight Song","Rachel Platten",146535,https://open.spotify.com/track/6bRbeEgg8v8BQ0HuVuPE7v
78,"Bitch Better Have My Money",Rihanna,143029,https://open.spotify.com/track/5lnsCyEKWofnC00U4Ax0ti
79,Sugar,"Maroon 5",142769,https://open.spotify.com/track/5eWgDlp3k6Tb5RD8690s6I
80,"10 Bands",Drake,142596,https://open.spotify.com/track/12d5QFwzh60IIHlsSnAvps
81,"Stressed Out","Twenty One Pilots",141983,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
82,"Jugg (feat. Monty)","Fetty Wap",140856,https://open.spotify.com/track/4QApnfZAt9JEFtp0E7y9ST
