Position,"Track Name",Artist,Streams,URL
1,"Can't Feel My Face","The Weeknd",707457,https://open.spotify.com/track/3X38ErFiKgzUxinBlhwuWm
2,"The Hills","The Weeknd",698679,https://open.spotify.com/track/2HNcNd5RPZ7DSRNbIl6JsP
3,"679 (feat. Remy Boyz)","Fetty Wap",644562,https://open.spotify.com/track/5NQbUaeTEOGdD6hHcre0dZ
4,"Lean On (feat. MØ & DJ Snake)","Major Lazer",536158,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
5,"Hotline Bling",Drake,517151,https://open.spotify.com/track/6nmz4imkDcmtwMjocAzFSx
6,"Good For You","Selena Gomez",490413,https://open.spotify.com/track/6kBp8w67thoYqTUOQVSGFg
7,"Cheerleader - Felix Jaehn Remix Radio Edit",OMI,474774,https://open.spotify.com/track/4fTHdMTq0Znl3djLI1Typn
8,"Drag Me Down","One Direction",451716,https://open.spotify.com/track/70OTIpw8x8UXUsuCHW9i1i
9,"Trap Queen","Fetty Wap",411332,https://open.spotify.com/track/3twQx3psUMJKj4wna5d1zU
10,"Where Are Ü Now (with Justin Bieber)","Jack Ü",394868,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
11,"Cool for the Summer","Demi Lovato",376294,https://open.spotify.com/track/1KK0j3djUgx5tuOMwesdAT
12,"Locked Away","R. City",371379,https://open.spotify.com/track/0sQLhT32E9ZG2zn5iYR6nN
13,"My Way (feat. Monty)","Fetty Wap",368340,https://open.spotify.com/track/7zpZQzTwWBN0eOsmb4WPH3
14,"Watch Me (Whip / Nae Nae)",Silentó,358059,https://open.spotify.com/track/5RIVoVdkDLEygELLCniZFr
15,"All Eyes On You (feat. Chris Brown & Nicki Minaj)","Meek Mill",352208,https://open.spotify.com/track/0hy1SOTEn9ifXTzOwnCwEr
16,Again,"Fetty Wap",345122,https://open.spotify.com/track/4DHmHECcCKVLRcGNrbRi7P
17,Photograph,"Ed Sheeran",335897,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL
18,"Back To Back",Drake,322718,https://open.spotify.com/track/5lFDtgWsjRJu8fPOAyJIAK
19,"See You Again (feat. Charlie Puth)","Wiz Khalifa",313932,https://open.spotify.com/track/7wqSzGeodspE3V6RBD5W8L
20,"Classic Man",Jidenna,312182,https://open.spotify.com/track/3G7XYAwtxtoGK7fAm4IlD9
21,"This Could Be Us","Rae Sremmurd",309817,https://open.spotify.com/track/4jTiyLlOJVJj3mCr7yfPQD
22,"Marvin Gaye (feat. Meghan Trainor)","Charlie Puth",308044,https://open.spotify.com/track/6ukMqDxnOPOgoHdak7Kyp3
23,"You Know You Like It - DJ Snake Remix",AlunaGeorge,301259,https://open.spotify.com/track/4HfykP9fjZZJC3WBwFArb4
24,"Flex (Ooh, Ooh, Ooh)","Rich Homie Quan",297938,https://open.spotify.com/track/2LLFl56eIFGFlnrplUC26f
25,Stitches,"Shawn Mendes",295668,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76
26,"Fight Song","Rachel Platten",291152,https://open.spotify.com/track/6bRbeEgg8v8BQ0HuVuPE7v
27,"Shut Up and Dance","WALK THE MOON",290763,https://open.spotify.com/track/4kbj5MwxO1bq9wjT5g9HaA
28,"How Deep Is Your Love","Calvin Harris",289844,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s
29,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)","Flo Rida",281290,https://open.spotify.com/track/2S5LNtRVRPbXk01yRQ14sZ
30,"Post To Be (feat. Chris Brown & Jhene Aiko)",Omarion,279432,https://open.spotify.com/track/0fgZUSa7D7aVvv3GfO0A1n
31,"Worth It","Fifth Harmony",255909,https://open.spotify.com/track/41Fflg7qHiVOD6dEPvsCzO
32,"House Party","Sam Hunt",251669,https://open.spotify.com/track/1TwLKNsCnhi1HxbIi4bAW0
33,"She's Kinda Hot","5 Seconds of Summer",250084,https://open.spotify.com/track/56nMXANwYgYPBqGX9uEH2M
34,Planes,Jeremih,245677,https://open.spotify.com/track/75rDNLl8v6qVYHXGzfHv4c
35,"Want To Want Me","Jason Derulo",239939,https://open.spotify.com/track/7oGZAicScQt96OAW4AruYy
36,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack","The Weeknd",234303,https://open.spotify.com/track/4WGyY671Z37inSpCTBJoIm
37,"Black Magic","Little Mix",228574,https://open.spotify.com/track/33NHr7lu7tCMjK05jUj1v0
38,"Thinking Out Loud","Ed Sheeran",224412,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f
39,"Bitch Better Have My Money",Rihanna,221541,https://open.spotify.com/track/5lnsCyEKWofnC00U4Ax0ti
40,"Omen - Radio Edit",Disclosure,220724,https://open.spotify.com/track/3jEPu6FD1icy9cLllhB2XK
41,"R.I.C.O. (feat. Drake)","Meek Mill",217688,https://open.spotify.com/track/0Y0TOsE1q11qgbi7c5WZsG
42,"Know Yourself",Drake,211789,https://open.spotify.com/track/5InOp6q2vvx0fShv3bzFLZ
43,"Kick The Dust Up","Luke Bryan",209818,https://open.spotify.com/track/7wVeIwUxcUddK44joZ3bPO
44,"No Role Modelz","J. Cole",209347,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
45,Energy,Drake,203716,https://open.spotify.com/track/79XrkTOfV1AqySNjVlygpW
46,Sugar,"Maroon 5",203020,https://open.spotify.com/track/5eWgDlp3k6Tb5RD8690s6I
47,"New Americana",Halsey,191534,https://open.spotify.com/track/70FfnLougoxye4i9Z0EhB3
48,"Talking Body","Tove Lo",189098,https://open.spotify.com/track/2tpfxAXiI52znho4WE3XFA
49,"Slow Motion","Trey Songz",187805,https://open.spotify.com/track/4NYwy0R3NdvORX2B6OZXBT
50,"Uptown Funk","Mark Ronson",179669,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS
51,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)","David Guetta",177139,https://open.spotify.com/track/285HeuLxsngjFn4GGegGNm
52,"Coming Over (feat. James Hersey)","Dillon Francis",172308,https://open.spotify.com/track/6m3ZWIXhjoV76syT1j2oE9
53,"Where Ya At",Future,168032,https://open.spotify.com/track/5nN8BwAQDJDguq7Dpd3JQQ
54,Renegades,"X Ambassadors",162484,https://open.spotify.com/track/0fYVliAYKHuPmECRs1pbRf
55,Here,"Alessia Cara",161674,https://open.spotify.com/track/2jplimH0b7Abf5LQSPx27A
56,"Sugar (feat. Francesco Yates)","Robin Schulz",156471,https://open.spotify.com/track/3NFuE3uDOr6QUw9UZ9HzKo
57,Often,"The Weeknd",155256,https://open.spotify.com/track/4AILWMTyKIlicSfDVNtZQD
58,Legend,Drake,154442,https://open.spotify.com/track/1ID1QFSNNxi0hiZCNcwjUC
59,Cheyenne,"Jason Derulo",152422,https://open.spotify.com/track/3EofjRgUI1WrzqqtLb8NoF
60,"Take Me To Church",Hozier,149976,https://open.spotify.com/track/7dS5EaCoMnN7DzlpT6aRn2
61,"Uma Thurman","Fall Out Boy",148636,https://open.spotify.com/track/5PUawWFG1oIS2NwEcyHaCr
62,"Beautiful Now",Zedd,146456,https://open.spotify.com/track/7FJP35tUJ2121EJsFpU1Gh
63,"Come Get Her","Rae Sremmurd",145612,https://open.spotify.com/track/1Ser4X0TKttOvo8bgdytTP
64,"High By The Beach","Lana Del Rey",144903,https://open.spotify.com/track/2WFb9JwoOvZMoiuzZrCfR4
65,"Wet Dreamz","J. Cole",144251,https://open.spotify.com/track/6Ius4TC0L3cN74HT7ENE6e
66,"Do It Again","Pia Mia",143744,https://open.spotify.com/track/72Bz4ciRZPBcVSw0nrZDHi
67,"F*ck Up Some Commas",Future,141945,https://open.spotify.com/track/49zD0wr2S3d0lZPib0K4e1
68,"Nasty Freestyle",T-Wayne,141610,https://open.spotify.com/track/0PT7nlpo11hYYyfnBgtilT
69,"Honey, I'm Good.","Andy Grammer",140516,https://open.spotify.com/track/4orphgwPHHRsdEkfUmANSD
70,"Love Me Like You Do - From ""Fifty Shades Of Grey""","Ellie Goulding",139244,https://open.spotify.com/track/7y2YUIyCuVhBidENVT0068
71,"Elastic Heart",Sia,139061,https://open.spotify.com/track/6kwAbEjseqBob48jCus7Sz
72,"Ghost Town","Adam Lambert",138294,https://open.spotify.com/track/44aN5xKL3kGHvQ5bXVk6B8
73,"10 Bands",Drake,136310,https://open.spotify.com/track/12d5QFwzh60IIHlsSnAvps
74,"Stole the Show",Kygo,130967,https://open.spotify.com/track/4iZPNYqzI2L0uwuUKun7Aa
75,Riptide,"Vance Joy",129657,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
76,"Love Myself","Hailee Steinfeld",129468,https://open.spotify.com/track/0xCmwofyCiXdhoBsMSNj2w
77,"I Don't Fuck With You","Big Sean",129447,https://open.spotify.com/track/7FYH5AW3bVfZHJIQpq3UOA
78,"Crash And Burn","Thomas Rhett",128788,https://open.spotify.com/track/7IAWwCJwJyDze679B3bSGP
79,"GDFR (feat. Sage The Gemini & Lookas)","Flo Rida",127231,https://open.spotify.com/track/26rdOwwjC2UnweK3xeS58u
80,"The Night Is Still Young","Nicki Minaj",126397,https://open.spotify.com/track/4bBrKDo8rchikwZOtmXbIH
81,"Straight Outta Compton",N.W.A.,125866,https://open.spotify.com/track/4LujRMTMwAfFKjm45tixHY
82,"Run Away With Me","Carly Rae Jepsen",125599,https://open.spotify.com/track/5Le53o059IK69kyJSdeasr
83,FourFiveSeconds,Rihanna,124584,https://open.spotify.com/track/5XzmZjXhMjDHr7ZfJ6DELQ
84,"Stay With Me","Sam Smith",124360,https://open.spotify.com/track/7IHOIqZUUInxjVkko181PB
85,"0 To 100 / The Catch Up",Drake,121233,https://open.spotify.com/track/4jtyUzZm9WLc2AdaJ1dso7
86,"One Man Can Change The World","Big Sean",120362,https://open.spotify.com/track/731Pa6Gt7GAdADATMSEL0N
87,Alright,"Kendrick Lamar",118509,https://open.spotify.com/track/3iVcZ5G6tvkXZkZKlMpIUs
88,Blessings,"Big Sean",117744,https://open.spotify.com/track/1bzM1cd6oqFozdr4wK6HdR
89,"Try Me (feat. Jennifer Lopez & Matoma)","Jason Derulo",116895,https://open.spotify.com/track/4tg1G3X26wDTmQbipgxhp5
90,"Waiting For Love",Avicii,116500,https://open.spotify.com/track/5eCgNATwXgRc4mZx9NymGJ
91,"Stressed Out","Twenty One Pilots",115928,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
92,Centuries,"Fall Out Boy",114962,https://open.spotify.com/track/0yhPEz5KxlDwckGJaMlZqM
93,"Be Real","Kid Ink",112826,https://open.spotify.com/track/32tBNiuuQtkUG5eBWpC0oQ
94,Budapest,"George Ezra",112721,https://open.spotify.com/track/7GJClzimvMSghjcrKxuf1M
95,"Tear In My Heart","Twenty One Pilots",110864,https://open.spotify.com/track/3bnVBN67NBEzedqQuWrpP4
96,"""Hit the Quan"" #HTQ",iLoveMemphis,108979,https://open.spotify.com/track/7F6dvy7bF5dirhM756oB9a
97,"I'm Not The Only One","Sam Smith",108798,https://open.spotify.com/track/1VbhR6D6zUoSTBzvnRonXO
98,"White Iverson","Post Malone",108026,https://open.spotify.com/track/2N0NifjyXAdMOB4KBGvBJ6
99,"Trap Niggas",Future,107854,https://open.spotify.com/track/6elNeXUhiuHPD9hH5rocQi
100,"New Thang",Redfoo,107190,https://open.spotify.com/track/4PVm8e67skz8B8wiJP2kwk
101,"Ain't Nobody (Loves Me Better)","Felix Jaehn",107133,https://open.spotify.com/track/5afHIkEcVhCF1Z1CTqMUXB
102,"Like I'm Gonna Lose You","Meghan Trainor",106963,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW
103,"Bang Bang","Jessie J",106475,https://open.spotify.com/track/3SaIsrEzrQGDcG1jCeaK8q
104,"Take Your Time","Sam Hunt",106204,https://open.spotify.com/track/6DEaND0SHv3sC11xobZLiy
105,"Loving You Easy","Zac Brown Band",105345,https://open.spotify.com/track/69XcvSymPaTke2Qb6f3W6P
106,"John Cougar, John Deere, John 3:16","Keith Urban",105330,https://open.spotify.com/track/1MLiJQozVUdCCNudp1cDbn
107,"I Really Like You","Carly Rae Jepsen",104817,https://open.spotify.com/track/6YhDHby2eVeENKJNa7C2z6
108,"Truffle Butter","Nicki Minaj",104469,https://open.spotify.com/track/3keUgTGEoZJt0QkzTB6kHg
109,"Time of Our Lives",Pitbull,102578,https://open.spotify.com/track/2bJvI42r8EF3wxjOuDav4r
