Position,"Track Name",Artist,Streams,URL
1,"What Do You Mean?","Justin Bieber",1269655,https://open.spotify.com/track/1ds2QsfhAAfRiaFMGDzrdb
2,"The Hills","The Weeknd",1101159,https://open.spotify.com/track/2HNcNd5RPZ7DSRNbIl6JsP
3,"Can't Feel My Face","The Weeknd",1039333,https://open.spotify.com/track/3X38ErFiKgzUxinBlhwuWm
4,"679 (feat. Remy Boyz)","Fetty Wap",686607,https://open.spotify.com/track/5NQbUaeTEOGdD6hHcre0dZ
5,"Hotline Bling",Drake,572049,https://open.spotify.com/track/6nmz4imkDcmtwMjocAzFSx
6,"Lean On (feat. MØ & DJ Snake)","Major Lazer",527825,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
7,Often,"The Weeknd",502192,https://open.spotify.com/track/4AILWMTyKIlicSfDVNtZQD
8,"Good For You","Selena Gomez",500880,https://open.spotify.com/track/6kBp8w67thoYqTUOQVSGFg
9,"Real Life","The Weeknd",483527,https://open.spotify.com/track/1VoJttdilLYpbpYN142Zek
10,"Cheerleader - Felix Jaehn Remix Radio Edit",OMI,459610,https://open.spotify.com/track/4fTHdMTq0Znl3djLI1Typn
11,"Where Are Ü Now (with Justin Bieber)","Jack Ü",434561,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
12,"Trap Queen","Fetty Wap",433413,https://open.spotify.com/track/3twQx3psUMJKj4wna5d1zU
13,Acquainted,"The Weeknd",432916,https://open.spotify.com/track/7t5m6zRwIEBxmPt8lNoPPi
14,"Earned It (Fifty Shades Of Grey)","The Weeknd",426364,https://open.spotify.com/track/4frLb7nWtsz2ymBE6k2GRP
15,"Tell Your Friends","The Weeknd",418648,https://open.spotify.com/track/28YLWwEB6xnJQYN7e062rH
16,"Dark Times","The Weeknd",399751,https://open.spotify.com/track/0Gi17qCJh9e9RJxLaYkm9l
17,Prisoner,"The Weeknd",393829,https://open.spotify.com/track/2PUQu6RlN3DDJOoJ26JW8u
18,"Drag Me Down","One Direction",391775,https://open.spotify.com/track/70OTIpw8x8UXUsuCHW9i1i
19,"My Way (feat. Monty)","Fetty Wap",375426,https://open.spotify.com/track/7zpZQzTwWBN0eOsmb4WPH3
20,"Locked Away","R. City",373462,https://open.spotify.com/track/0sQLhT32E9ZG2zn5iYR6nN
21,Losers,"The Weeknd",367556,https://open.spotify.com/track/1RM7XdyfDnksC1ukt4y67n
22,"Cool for the Summer","Demi Lovato",362144,https://open.spotify.com/track/1KK0j3djUgx5tuOMwesdAT
23,Shameless,"The Weeknd",361069,https://open.spotify.com/track/66UVpCZ5aH3VV3Ic3PBUrP
24,Again,"Fetty Wap",358628,https://open.spotify.com/track/4DHmHECcCKVLRcGNrbRi7P
25,"Back To Back",Drake,331348,https://open.spotify.com/track/5lFDtgWsjRJu8fPOAyJIAK
26,"Flex (Ooh, Ooh, Ooh)","Rich Homie Quan",329325,https://open.spotify.com/track/2LLFl56eIFGFlnrplUC26f
27,Stitches,"Shawn Mendes",322138,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76
28,"All Eyes On You (feat. Chris Brown & Nicki Minaj)","Meek Mill",320993,https://open.spotify.com/track/0hy1SOTEn9ifXTzOwnCwEr
29,"In The Night","The Weeknd",317585,https://open.spotify.com/track/7fPHfBCyKE3aVCBjE4DAvl
30,"Marvin Gaye (feat. Meghan Trainor)","Charlie Puth",314627,https://open.spotify.com/track/6ukMqDxnOPOgoHdak7Kyp3
31,"Watch Me (Whip / Nae Nae)",Silentó,312141,https://open.spotify.com/track/5RIVoVdkDLEygELLCniZFr
32,Photograph,"Ed Sheeran",304685,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL
33,Angel,"The Weeknd",294896,https://open.spotify.com/track/5JvTl9PGOapS3D7BIGjlSk
34,"This Could Be Us","Rae Sremmurd",284289,https://open.spotify.com/track/4jTiyLlOJVJj3mCr7yfPQD
35,"Shut Up and Dance","WALK THE MOON",284083,https://open.spotify.com/track/4kbj5MwxO1bq9wjT5g9HaA
36,"How Deep Is Your Love","Calvin Harris",282009,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s
37,"See You Again (feat. Charlie Puth)","Wiz Khalifa",281603,https://open.spotify.com/track/7wqSzGeodspE3V6RBD5W8L
38,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)","Macklemore & Ryan Lewis",277050,https://open.spotify.com/track/0lLDaAdXcjOQ7Mf2NXzXay
39,"As You Are","The Weeknd",272543,https://open.spotify.com/track/5hmO72DpMfddRFBbVdPoEX
40,"New Americana",Halsey,266377,https://open.spotify.com/track/70FfnLougoxye4i9Z0EhB3
41,"Fight Song","Rachel Platten",260548,https://open.spotify.com/track/6bRbeEgg8v8BQ0HuVuPE7v
42,"Worth It","Fifth Harmony",255026,https://open.spotify.com/track/41Fflg7qHiVOD6dEPvsCzO
43,"Post To Be (feat. Chris Brown & Jhene Aiko)",Omarion,253516,https://open.spotify.com/track/0fgZUSa7D7aVvv3GfO0A1n
44,"Classic Man",Jidenna,247717,https://open.spotify.com/track/3G7XYAwtxtoGK7fAm4IlD9
45,"Thinking Out Loud","Ed Sheeran",245203,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f
46,"Bitch Better Have My Money",Rihanna,244196,https://open.spotify.com/track/5lnsCyEKWofnC00U4Ax0ti
