Position,"Track Name",Artist,Streams,URL
1,Sorry,"Justin Bieber",1059568,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
2,"Love Yourself","Justin Bieber",970669,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
3,Hello,Adele,740852,https://open.spotify.com/track/0ENSn4fwAbCGeFGVUbXEU3
4,"What Do You Mean?","Justin Bieber",682299,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI
5,"Hotline Bling",Drake,622991,https://open.spotify.com/track/6nmz4imkDcmtwMjocAzFSx
6,Jumpman,Drake,590898,https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ
7,"Me, Myself & I",G-Eazy,499167,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC
8,"White Iverson","Post Malone",495357,https://open.spotify.com/track/2N0NifjyXAdMOB4KBGvBJ6
9,"The Hills","The Weeknd",489854,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l
10,Roses,"The Chainsmokers",461616,https://open.spotify.com/track/3vv9phIu6Y1vX3jcqaGz5Z
11,Stitches,"Shawn Mendes",449178,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76
12,Here,"Alessia Cara",433880,https://open.spotify.com/track/1wYZZtamWTQAoj8B812uKQ
13,Don't,"Bryson Tiller",427984,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC
14,"Stressed Out","Twenty One Pilots",412644,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
15,"Same Old Love","Selena Gomez",408683,https://open.spotify.com/track/6ZANrVuAMp2rpjhfbOuJly
16,"679 (feat. Remy Boyz)","Fetty Wap",405055,https://open.spotify.com/track/5NQbUaeTEOGdD6hHcre0dZ
17,"All I Want for Christmas Is You","Mariah Carey",370402,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
18,Antidote,"Travi$ Scott",356168,https://open.spotify.com/track/1wHZx0LgzFHyeIZkUydNXq
19,"Can't Feel My Face","The Weeknd",353819,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
20,"On My Mind","Ellie Goulding",336783,https://open.spotify.com/track/5a7NdkF09AfD0H607eiOkX
21,"Trap Queen","Fetty Wap",330481,https://open.spotify.com/track/2d8JP84HNLKhmd6IYOoupQ
22,"Where Are Ü Now (with Justin Bieber)","Jack Ü",329176,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
23,"No Role Modelz","J. Cole",327742,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
24,"I'll Show You","Justin Bieber",325674,https://open.spotify.com/track/747eWJy8c3u09N30NSqSTp
25,"In The Night","The Weeknd",312946,https://open.spotify.com/track/7fPHfBCyKE3aVCBjE4DAvl
26,"Like I'm Gonna Lose You","Meghan Trainor",307070,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW
27,"I Know What You Did Last Summer","Shawn Mendes",305582,https://open.spotify.com/track/7crplFzt7spG80NCbpmuCp
28,Perfect,"One Direction",303386,https://open.spotify.com/track/3NLnwwAQbbFKcEcV8hDItk
29,"It's Beginning To Look A Lot Like Christmas","Michael Bublé",290766,https://open.spotify.com/track/5a1iz510sv2W9Dt1MvFd5R
30,Again,"Fetty Wap",290456,https://open.spotify.com/track/3ESSGgWzRf1xvP7G5hHMhB
31,"Lean On (feat. MØ & DJ Snake)","Major Lazer",286491,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
32,"Hands To Myself","Selena Gomez",279000,https://open.spotify.com/track/1LoriJC05IrHIDwj3q0KC1
33,Exchange,"Bryson Tiller",278199,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN
34,"My House","Flo Rida",275150,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1
35,"Big Rings",Drake,273997,https://open.spotify.com/track/7jslhIiELQkgW9IHeYNOWE
36,"The Feeling","Justin Bieber",268409,https://open.spotify.com/track/7vldwy3gdhmPRKWSCi8H61
