Position,"Track Name",Artist,Streams,URL
1,"See You Again (feat. Charlie Puth)","Wiz Khalifa",836950,https://open.spotify.com/track/7wqSzGeodspE3V6RBD5W8L
2,"Trap Queen","Fetty Wap",761753,https://open.spotify.com/track/3twQx3psUMJKj4wna5d1zU
3,"Nasty Freestyle",T-Wayne,584839,https://open.spotify.com/track/0PT7nlpo11hYYyfnBgtilT
4,"Want To Want Me","Jason Derulo",452816,https://open.spotify.com/track/0HFx7PLqzGxSfN59j3UHmR
5,"Where Are Ü Now (with Justin Bieber)","Jack Ü",432807,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
6,"Lean On (feat. MØ & DJ Snake)","Major Lazer",430078,https://open.spotify.com/track/1qE47wUKG2juJwPoLqg4C9
7,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack","The Weeknd",424167,https://open.spotify.com/track/4WGyY671Z37inSpCTBJoIm
8,"Shut Up and Dance","WALK THE MOON",412555,https://open.spotify.com/track/4kbj5MwxO1bq9wjT5g9HaA
9,"GDFR (feat. Sage The Gemini & Lookas)","Flo Rida",402533,https://open.spotify.com/track/26rdOwwjC2UnweK3xeS58u
10,"Love Me Like You Do - From ""Fifty Shades Of Grey""","Ellie Goulding",380403,https://open.spotify.com/track/7y2YUIyCuVhBidENVT0068
11,"Uptown Funk","Mark Ronson",375194,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS
12,Sugar,"Maroon 5",364603,https://open.spotify.com/track/5eWgDlp3k6Tb5RD8690s6I
13,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)","David Guetta",354167,https://open.spotify.com/track/285HeuLxsngjFn4GGegGNm
14,"Thinking Out Loud","Ed Sheeran",348882,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f
15,"Talking Body","Tove Lo",332958,https://open.spotify.com/track/7cgu4JBW3hq1GwTM1ilkKQ
16,Somebody,"Natalie La Rose",330302,https://open.spotify.com/track/7ioiB40H9xKs04QtIso2I3
17,"Bitch Better Have My Money",Rihanna,326915,https://open.spotify.com/track/5lnsCyEKWofnC00U4Ax0ti
18,"Know Yourself",Drake,309117,https://open.spotify.com/track/5InOp6q2vvx0fShv3bzFLZ
19,"Post To Be (feat. Chris Brown & Jhene Aiko)",Omarion,276315,https://open.spotify.com/track/0fgZUSa7D7aVvv3GfO0A1n
20,"Stole the Show",Kygo,273531,https://open.spotify.com/track/4iZPNYqzI2L0uwuUKun7Aa
21,"Time of Our Lives",Pitbull,271447,https://open.spotify.com/track/2bJvI42r8EF3wxjOuDav4r
22,"Worth It","Fifth Harmony",269507,https://open.spotify.com/track/41Fflg7qHiVOD6dEPvsCzO
