Position,"Track Name",Artist,Streams,URL
1,"What Do You Mean?","Justin Bieber",1032978,https://open.spotify.com/track/1ds2QsfhAAfRiaFMGDzrdb
2,"The Hills","The Weeknd",957101,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l
3,"Hotline Bling",Drake,833077,https://open.spotify.com/track/6nmz4imkDcmtwMjocAzFSx
4,"Can't Feel My Face","The Weeknd",823296,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
5,"679 (feat. Remy Boyz)","Fetty Wap",738523,https://open.spotify.com/track/5NQbUaeTEOGdD6hHcre0dZ
6,"Lean On (feat. MØ & DJ Snake)","Major Lazer",504053,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
7,"Good For You","Selena Gomez",473669,https://open.spotify.com/track/6kBp8w67thoYqTUOQVSGFg
8,"Locked Away","R. City",440485,https://open.spotify.com/track/0sQLhT32E9ZG2zn5iYR6nN
9,Stitches,"Shawn Mendes",431745,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76
10,"Trap Queen","Fetty Wap",420467,https://open.spotify.com/track/3twQx3psUMJKj4wna5d1zU
11,"Back To Back",Drake,411181,https://open.spotify.com/track/5lFDtgWsjRJu8fPOAyJIAK
12,Again,"Fetty Wap",410641,https://open.spotify.com/track/4DHmHECcCKVLRcGNrbRi7P
13,"Where Are Ü Now (with Justin Bieber)","Jack Ü",403433,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
14,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)","Macklemore & Ryan Lewis",398738,https://open.spotify.com/track/0lLDaAdXcjOQ7Mf2NXzXay
15,"Drag Me Down","One Direction",380579,https://open.spotify.com/track/70OTIpw8x8UXUsuCHW9i1i
16,"My Way (feat. Monty)","Fetty Wap",358215,https://open.spotify.com/track/7zpZQzTwWBN0eOsmb4WPH3
17,"All Eyes On You (feat. Chris Brown & Nicki Minaj)","Meek Mill",357945,https://open.spotify.com/track/0hy1SOTEn9ifXTzOwnCwEr
18,"Cheerleader - Felix Jaehn Remix Radio Edit",OMI,346012,https://open.spotify.com/track/6fQcqEcXfnY0L6VwS0c3gT
19,"Love Myself","Hailee Steinfeld",342437,https://open.spotify.com/track/0xCmwofyCiXdhoBsMSNj2w
20,"Earned It (Fifty Shades Of Grey)","The Weeknd",342203,https://open.spotify.com/track/5UPwc30oJ4KhQYctNfv34x
21,"Cool for the Summer","Demi Lovato",342071,https://open.spotify.com/track/1KK0j3djUgx5tuOMwesdAT
22,"How Deep Is Your Love","Calvin Harris",334470,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s
23,Photograph,"Ed Sheeran",326845,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL
24,Often,"The Weeknd",317563,https://open.spotify.com/track/5SqSckut3FcoQKmGkMWgp1
25,"Flex (Ooh, Ooh, Ooh)","Rich Homie Quan",306766,https://open.spotify.com/track/2LLFl56eIFGFlnrplUC26f
26,"Marvin Gaye (feat. Meghan Trainor)","Charlie Puth",302763,https://open.spotify.com/track/6ukMqDxnOPOgoHdak7Kyp3
27,"Dark Times","The Weeknd",286029,https://open.spotify.com/track/0Gi17qCJh9e9RJxLaYkm9l
